,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,1,-115.91,-219.25,-146.82,-250.14,-5,0.07,0.66,-0.6
1,1,-108.77,-197.32,-78.98,-47.91,5.34,0.46,0.74,-0.71
2,-3,-44.16,-187.33,46.36,13.95,7.01,1.32,0.79,-0.52
3,15,-19.74,-209.58,3.7,250.13,-14.15,-0.5,0.43,0.53
4,29,-38.05,-219.55,-124.59,85.31,60.2,-0.44,-0.46,0.74
5,2.2,-41.02,-211.87,-69.25,-81.11,112,-0.23,-0.11,0.92
6,-3,-104.44,-211.34,-3.37,-20.23,8.79,0.68,-0.13,0.28
7,-1,-165.09,-242.35,-30.27,-250.14,-13,1.23,0.33,-0.63
8,2,-167.2,-227.64,-160.26,-250.14,-3,0.65,0.56,-0.68
9,-8,-123.13,-213.59,15.19,-29.09,8.93,0.85,0.59,-0.82
10,-6,-75.3,-207.44,15.55,156.16,-31.5,-0.71,0.77,0.43
11,24,-75.02,-235.08,-16.48,166.3,-23,-0.49,0.09,0.72
12,18,-88.95,-237.24,-144.91,-16.38,93,-0.55,-0.23,0.76
13,0,-93.55,-226.2,-44.27,-73.69,69.7,-0.38,-0.08,0.82
14,-4,-155.03,-216.77,7.05,-36.61,-3.35,0.64,0.06,0.15
15,4,-176.47,-227.36,0.67,-250.14,-174,0.86,0.43,-0.48
16,-1,-167.33,-206.56,-80.92,-102.21,18,0.72,0.63,-0.82
17,-2,-116.91,-197.39,42.24,13.98,-6.37,0.92,0.56,-0.78
18,-7,-50.53,-190.37,-0.34,181.53,-11.1,0.17,0.65,0.42
19,30,-55.03,-227.88,-12.37,250.13,-30,-0.5,0.15,0.65
20,6.5,-73.49,-225.99,-182.43,-31.98,117,-0.05,-0.1,0.94
21,-6,-80.46,-215.25,-27.92,-83.27,25.2,-0.22,-0.07,0.84
22,-2,-142.34,-244.1,7.61,-42.18,-25.06,1.4,0.08,-0.59
23,3,-144.15,-237.86,-150.56,-250.14,-8,0.49,0.68,-0.5
24,-3,-120.59,-218.67,-21.31,-25.31,14.8,0.8,0.61,-0.7
25,0,-60.1,-210.96,33.97,77.83,-13.92,1.55,0.57,0.15
26,6.5,-28.79,-227.05,-7.42,235.02,-0.21,-0.39,0.4,0.7
27,41,-22.44,-255.88,-102.45,111.63,24,-0.11,-0.5,1.04
28,-2,-17.5,-242.66,-148.4,19.98,161,-0.22,-0.08,0.82
29,-37,-81.63,-236.06,12.86,13.8,-9.18,0.69,-0.1,0.39
30,-8,-82.37,-258.79,-11.31,-250.14,-14,0.15,0.33,-0.75
31,-5,-87.09,-240.35,-132.65,-14.44,-31,1.05,0.57,-0.53
32,1.2,-58.9,-226.78,28.26,-23.54,-20,0.79,0.62,-0.76
33,-14.1,4.23,-218.02,11.16,105.63,4.76,0.57,0.6,0.24
34,16.2,13.68,-239.71,-8.37,250.13,-54.3,-0.42,0.31,0.68
35,27.95,2.22,-260.42,-125.71,33.9,62.6,-0.11,-0.3,0.91
36,-0.8,-0.68,-249.43,-118.95,-44.91,107,-0.16,-0.17,0.92
