,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,-6.2,23.58,73.71,47.92,67.69,-23.94,0.02,0.79,0.11
1,9.22,16.42,21.93,-195.54,-25.18,35,-0.01,-0.06,0.7
2,-5.41,16.35,29.81,37.87,1.56,-20.89,-0.1,-0.32,1.08
3,3.81,4.75,42.7,58.36,-44.01,14.69,0,-0.14,0.73
4,-10.7,23.37,84.72,174.78,26.11,-22.3,0.13,0.41,1.41
5,7.15,27.04,46.14,2.37,48.96,-38.21,0.08,0.78,0.45
6,-5.82,27.98,29.22,-148.45,15.63,27.6,-0.16,0.36,0.35
7,3.68,14.95,39.9,4,1.01,0,0.24,-0.28,0.92
8,-10.25,18.35,82.31,-57.67,8.66,-22.49,-0.04,0.29,1.33
9,-3.54,43.73,83.05,50.28,-45.69,14.2,0.12,0.57,0.68
10,9.93,52.74,45.35,174.99,15.79,-39.5,0.04,0.26,0.65
11,-3.27,46.48,33.18,9.85,106.3,-13.66,0.08,-0.29,0.94
12,4.45,33.67,50.77,-141.76,43.82,38.3,0.16,-0.09,0.74
13,-10.11,30.74,92.13,-38.95,-15.96,-12,-0.24,0.08,1.42
14,-10.3,21.57,95,76.9,-41.9,17.13,0.42,0.65,0.61
15,5.47,40.01,59.36,174.02,-7.92,-39,0.15,0.33,0.6
16,-1.33,28.69,29.55,19.73,-27.95,-39.7,0,1,0
17,4.61,11.95,38.88,-123.14,73.92,19.6,0.11,-0.14,0.55
18,-14.52,14.94,82.07,-108.48,-38.59,-5,0.17,0.29,1.28
19,-6.35,21.17,76.02,44.56,-60.86,17.81,0.11,0.59,0.41
20,4.17,34.51,38.65,177.92,15.12,-56,0.07,0.35,0.42
21,-2.08,24.43,32.32,-19.67,28.63,-24.3,-0.08,-0.3,1.02
22,-7.99,2.76,56.07,-144.41,58.23,16.1,0.6,0.49,1.08
23,-11.93,22.28,79.05,-16.63,-35.67,-8,0.38,0.6,0.61
24,8.25,28.89,54.48,97.24,-78.89,-30.8,0.09,0.6,0.5
25,-2.57,21.54,17.5,94.98,82.85,-46.05,0.1,-0.1,0.87
26,1.16,3.97,21.36,-94.14,31.23,31.85,0.19,-0.3,0.85
27,-25.84,-0.38,72.13,-138.92,-23.81,-9,0.64,0.47,1.39
28,-16.98,8,76.91,21.45,-65.29,4.48,0.06,0.63,0.46
29,12.12,20.14,35.57,204.85,-13.11,-99,0.12,0.28,0.59
30,0.84,31.26,29.17,22.15,34.18,-65.31,0.05,-0.38,1.05
31,2.22,-4.4,26.63,-157.95,51.86,46.7,0.13,-0.1,0.92
32,-13.06,2.44,70,-16.89,48.35,3.24,0.34,0.25,1.07
33,2.8,7.82,66.07,-4.51,-137.11,8.57,0.07,0.67,0.31
34,9.59,18.84,18.03,176.05,29.44,-50.2,-0.1,0.23,0.57
35,-1.35,12.06,16.52,-14.92,22.9,10.8,-0.48,-0.2,0.84
36,3.02,-4.12,35.95,-186.1,44.15,37,0.36,0.06,1.01
37,-17.1,2.97,79.39,-1.25,-28.9,-5.2,0.39,0.45,1.25
38,6.89,12.88,55.13,80.27,-59.96,11.67,-0.03,0.52,0.46
39,3.45,6.67,17.35,177.47,30.45,-66,0.08,-0.02,0.7
40,-1.25,-1.72,26.46,-92.27,39.78,26.5,-0.02,-0.28,0.92
41,1.95,-22.94,47.2,-143.45,-21.97,13,0.15,0.14,0.58
42,-14.34,-9.1,95.55,42.01,-32.75,-4.81,0.26,0.52,0.9
43,6.99,-12,73.06,85.61,-83.36,7.54,-0.14,0.69,0.47
44,10.46,-9.51,22.99,197.36,54.29,-55.3,0.08,0.17,0.62
45,-0.72,-13.28,23.73,-83.86,-14.7,26.9,0.03,-0.17,0.84
46,-7.15,-39.69,55.2,-192.06,9.28,40.39,0.3,0.18,1.33
47,-16.6,-33.45,88.77,8.55,-16.35,-2.76,0.13,0.7,0.41
48,15.43,-14.64,51.69,128.2,-105.52,-27,0.35,0.51,0.4
49,-6.77,-9,17.96,134.52,20.18,-64.3,0.1,-0.16,1
50,-0.64,-30.24,29.84,-141.95,74.84,59.5,0.18,-0.18,0.76
51,-17.8,-32.43,65.93,-125.41,21.15,-26,-0.06,0.22,1.51
52,-5.38,-35.56,63.53,52.71,-84.81,-2.47,0.21,0.54,0.74
53,2.02,-10.55,26.22,148.64,-14.04,-69,-0.05,0.35,0.33
54,-5.23,-8.69,14.08,-4.73,-15.7,-20.7,0.04,-0.26,1.06
55,3.48,-30.83,26.01,-147.22,93.97,7.79,0.24,-0.12,0.45
56,-13.9,-31.66,70.35,-42.41,6.09,-20.19,-0.08,0.61,0.49
57,0,1.43,8,52.4,-86.07,13.45,0.06,0.19,0.62
58,-1.72,-15.93,65.97,181.36,-6.83,-53.7,0.11,-0.57,0.89
59,15.88,-6.3,18.21,-14.45,56.98,-6.6,0.38,-0.16,1.32
60,-4.65,-8.67,21.2,-183.45,36.89,61,0.26,0.51,0.92
61,-9.37,-19.1,51.17,20.18,-9.58,-17.95,0.21,0.58,0.36
62,-17.4,-14.95,89.78,124.98,-40.8,-36,0.36,-0.07,0.86
63,18.39,-17.73,59.51,159.02,15.85,-67.3,0.17,-0.19,0.98
64,4.97,-17.61,23.04,-115.66,-10.8,70,0.4,0.22,1.31
65,-5.92,-31.5,35.33,-136.45,1.27,19.18,0.15,0.68,0.47
66,-11.8,-24.81,59.74,54.87,-57.17,-22.8,0.11,0.59,0.49
67,-11.04,-5.67,82.96,102,24.42,-45.3,0.28,-0.28,1
68,16.27,4.45,48.85,94.24,74.65,-42.61,0.53,-0.08,0.89
69,-6.3,3.21,25.44,-131.79,41.05,62.8,0.22,0.43,1.27
70,-5.98,-7.97,45.8,-83.9,-1.82,-24.3,0.06,0.83,0.3
71,-16.4,-0.58,90.9,86.65,-39.47,-23.1,0.02,0.25,0.64
72,-0.32,15.66,77.73,185.09,29.84,-63,-0.17,-0.24,0.85
73,7.21,24.1,37.65,-49.31,65.59,-1.23,0.15,-0.11,0.8
74,-4.21,28.42,34.58,-152.11,36.68,27.8,0.48,0.17,1.18
75,-4.79,11.85,44.87,-3.81,19.55,-16.27,0.22,0.71,0.39
76,-15.44,15.86,98.02,48.15,-60.34,-18.5,0.01,0.21,0.64
77,10.1,10.72,83.07,218.9,21.44,-59.3,-0.05,-0.28,0.76
78,1.56,23.13,40.86,-53.67,-15.63,39,0.29,-0.1,1.4
79,-2.8,12.82,37.27,-159.3,51.74,6.02,0.06,0.61,0.81
80,-13.72,-2.87,69.63,-4.63,-38.27,-10.8,0.33,0.49,0.54
81,-7.14,12.07,98.11,136.82,-59.18,-52,0,-0.09,0.78
82,16.25,20.81,58.46,119.39,59.92,-27.4,0.2,-0.31,0.8
83,-2.24,19.98,32.5,-149.81,41.02,62.7,0.32,0.07,1.42
84,-4.05,8.46,39.57,-93.9,0.01,-8.66,-0.01,0.65,0.4
85,-20.38,11.15,72.69,36.95,-41.05,-15.6,-0.08,0.19,0.46
86,1.34,10.97,69.87,138.59,14.18,-78.3,-0.05,-0.38,0.99
87,4.3,22.6,33.84,-9.05,0.98,5.19,0.29,0.01,1.21
88,-7.33,38.87,27.98,-137.27,47.08,16.6,0.12,0.45,0.85
89,-0.01,0.44,45.47,-14.76,68.62,-28.3,0.29,0.64,0.49
90,-13.36,-0.14,75.79,74.78,-146.14,0,0.04,0.03,0.71
91,4.47,10.16,49.84,124.31,-1.1,-51.3,0.33,-0.3,0.74
92,5.66,-4.25,18.46,-99.97,44.64,17.25,0.84,0.19,1.09
93,-0.14,-17.95,17.74,-118.64,-55.8,21,0.2,0.62,0.76
94,-15,-41.98,40.9,3.37,-52.19,-0.55,0.08,0.52,0.52
95,-14.3,-18.61,60.06,94.79,-93.52,-58.1,0.06,-0.1,0.73
96,8.7,-5.54,36.3,77.45,89.11,-55.54,0.31,-0.48,0.7
97,2.39,-3.54,12.78,-92.72,50.42,33.47,0.7,0.26,1
98,-0.61,-52.27,10.41,-87.49,7.86,9.21,0.17,0.73,0.65
99,-14.8,-58.63,51.79,-2.37,-194.09,-2.3,-0.02,0.15,0.66
100,-7.86,-43.36,51.08,164.85,-28.28,-56,0.11,-0.29,1.05
101,9.39,-38.57,8.54,-2.13,53.61,-30.36,0.41,-0.19,1.49
102,-4.29,-35.46,-6.15,-164.94,12.08,36.2,-0.12,0.47,0.71
103,-10.5,-51.32,15.4,-55.24,7.25,-16.58,0.21,0.61,0.5
104,-17.2,-47.47,55.66,86.82,-67.02,-40.6,0.07,-0.01,0.89
105,10.43,-31.39,34.36,158.47,5.89,-66.31,0.25,-0.31,0.97
106,1.66,-24.15,2.72,-84.46,59.48,40.27,0.45,0.1,1.28
107,-7.51,-23.22,5.56,-121.63,24.82,6.41,0.1,0.63,0.43
108,-19.3,-22.23,51.51,14.63,2.05,-28.98,0.01,0.21,0.7
