,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,-42.91,51.74,63.06,4.28,4.5,-5.76,0.31,0.55,0.71
1,28.58,12.69,4.25,-69.62,-143.82,-16,0.1,0.31,0.19
2,38.2,-11.71,-16.36,-221.27,-139.53,10,0.71,-0.39,0.34
3,-3.03,14.8,-20.1,-73.4,-90.6,147,0.74,-1.08,0.18
4,-64.7,54.99,-26.21,-7.44,107.92,-11.6,0.48,-1.01,-0.19
5,-36.28,89.96,2.92,111.11,156.85,-140,0.9,-1.07,0.14
6,-2.64,89.63,10.53,24.61,13.28,-10.17,0.34,0.09,0.32
7,7.82,81.29,12.26,1.71,-18.6,30.18,0.02,0.6,0.72
8,64.78,34.79,27.27,62.89,-161.47,250,0.05,0.59,0.63
9,49.6,15.43,57.27,126.07,-63.28,190,1.22,-0.07,0.26
10,17.69,8.06,57.75,22.12,-23.87,68.31,0.54,-0.11,-0.37
11,-9.99,23.83,61.76,36.36,67.65,-38.42,0.38,-1.01,-0.15
12,-29.2,83.43,120.16,250.13,250.13,-112,0.39,-1.09,0.14
13,53.2,112.48,142.79,112.18,129.71,204,0.79,-0.66,0.63
14,-0.2,109.94,140.9,9.1,12.37,-0.84,0,-0.13,0.5
15,-15,86.45,134.08,-13.21,-73.63,-57,0.42,0.57,0.56
16,14.95,68.87,82.76,-181.94,-55.51,57,0.21,0.55,0.36
17,43.92,41.87,33.76,-174.93,-93.73,169,0.76,-1.57,0.79
18,-6.76,35.49,20.64,-37.12,-15.69,-26,0.38,-0.98,0.34
19,-42.62,10.28,28.11,41.64,-89.46,-164,1.01,-1.27,0.09
20,-65.04,36.68,9.28,-69.52,118.91,-250,0.63,-0.1,0.18
21,-21.46,43.2,20.89,44.02,33.34,-82.86,0.1,0.32,0.66
22,1.2,41.89,24.14,9.83,2.09,4.64,0.05,0.66,0.76
23,43.25,6.71,16.01,-32.85,-131.36,166,0.16,0.19,0.36
24,64.78,-1.49,49.37,140.13,-20.85,250,1.64,-0.63,0.16
25,52.04,-6.95,40.71,-17.18,-17.34,200,0.78,-1.36,0.01
26,0.62,-7.31,38.27,10.11,-1.73,2.4,0.09,-1.01,0.08
27,-50.64,15.02,89.44,219.59,92.42,-194,0.85,-1.55,0.83
28,65.03,-2.3,106.93,91.92,-72.69,250.1,-0.35,-0.44,0.21
29,15.74,-6.5,109.74,-9.76,-5.47,-33,0.34,0.43,0.62
30,-8.58,-8.22,104.46,-150.92,-194.02,-1,0.22,0.52,0.61
31,-31.9,-57.41,61.76,-203.99,-16.92,174,0.23,-0.18,0.32
32,45.45,-61.62,7.69,-33.01,24.73,51.01,1.6,-0.56,0.87
33,13.21,-54.36,-2.88,-2.81,100.35,-41.6,0.78,-1.1,0.4
34,-10.7,-28.17,-6.08,-43.24,129.53,-250,0.42,-0.96,-0.11
35,-65.04,2.7,-17.65,37.24,108.16,-89.1,1.19,-0.57,0.03
36,-23.09,28.49,-7.08,17.27,10.81,6.36,0.28,0.18,0.58
37,1.65,30.21,-1.14,4.28,-7.85,22.8,-0.07,0.52,0.77
38,5.88,27.19,1.48,31.78,-173.19,250,-0.05,0.52,0.67
39,64.78,-19.79,9.29,77.08,-129.72,250,0.62,-0.01,0.22
40,65.28,-53.87,27.07,1.15,-35.13,-2,1.31,-0.74,0.24
41,-0.52,-61.44,23.67,34.82,-64.03,-60.7,0.46,-1,0.01
42,-15.7,-75.42,28.7,250.13,250.13,-146,0.26,-1.06,0.37
43,-38,-11.33,88.14,84.01,-115.61,99.9,0.75,-0.97,0.55
44,25.9,-39.74,107.61,0.82,-7.83,-7.8,0,0.17,0.14
45,-2,-40.79,105.19,-39.98,-105.86,-58,0.26,0.59,0.6
