,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,-0.54,3.96,-36.09,6.13,-0.73,-2.07,-0.07,-0.85,0.41
1,0.75,4.84,-35.23,7.66,3.5,2.91,-0.07,-0.87,0.45
2,-30.6,-46.63,26.86,246.11,-200.82,-11,0.63,-0.12,0.78
3,-27.4,-56.31,79.23,204.76,-44.15,-105,0.13,0.48,0.27
4,3.02,-48.62,59.76,-36.93,13.03,13.83,0.02,1.1,0.19
5,12.37,-23.27,6.03,-38.67,2.31,10.82,0.19,0.94,0.24
6,1.51,0.42,-49.96,-212.62,94.15,47.7,0,0.46,0.58
7,-8.17,-3.02,-63.09,-216.5,91.03,5.82,-0.08,-1.13,1.02
8,2.28,-9.08,-57.73,-50.3,-16.27,-31,-0.32,-1.04,0.38
9,-5.28,-47.6,4.72,22.48,-26.82,8.8,-0.21,-0.95,0.3
10,-33.5,-67.56,65.49,250.13,-157.55,-20,-0.18,-1.09,0.85
11,-0.82,-72.33,67.69,238.76,-81.96,-129,0.5,0.53,0.39
12,-0.96,-61.83,60.45,5.8,-29.03,-3.15,0.09,0.91,0.01
13,11.2,-48.31,3.68,-29.21,33.24,-3.73,0.26,0.87,0.23
14,17.2,-36.42,-54.14,-228.65,46.33,43.2,0.15,0.66,0.31
15,-3.5,-34.62,-66.2,-225.76,40.81,66.4,0.11,-0.81,1.02
16,1.58,-29.12,-58.91,-48.03,-0.15,-13.5,-0.2,-0.96,0.64
17,-18.22,-90.67,3.7,29.51,14.63,6.1,-0.19,-0.87,0.31
18,-39.3,-75.72,50.99,250.13,-250.14,-70,0.25,-0.84,0.7
19,-6.09,-76.61,59.75,187.6,51.66,-151,0.4,0.22,0.47
20,0.62,-75.03,54.1,29.73,-15.59,-23.4,0.01,0.96,-0.09
21,13.76,-72.97,4.48,-25.36,-5.13,2.38,0.09,0.92,0.21
22,4.74,-73.93,-44.68,-201.89,-2.98,53.1,0.07,0.76,0.29
23,4.43,-48.85,-55.04,-190.16,-19.17,18,-0.36,-0.65,0.61
24,1.75,-46.14,-47.83,-38.39,87.66,17.05,-0.17,-1.4,0.66
25,-60.4,-64.28,15.29,30.33,1.64,6.74,-0.14,-0.81,0.39
26,-15.3,-42.6,68.91,250.13,-73.2,-233,1.34,-0.8,1.1
27,0.54,-40.55,67.48,206.44,76.89,-59,0.02,0.49,0.2
28,7.68,-18.23,-6.51,-7.09,2.87,2.07,0.17,1.04,0.17
29,26.04,-1.03,-63.54,-25.89,26.11,6.63,0.11,0.9,0.24
30,-6.5,-14.54,-64.13,-250.14,49.01,27.5,-0.01,0.36,0.41
31,0.61,-15.34,-57.99,-221.88,69.19,100,0.44,-1.13,0.72
32,-24.12,-22.74,4.71,-2.96,-55.89,-25.2,-0.16,-0.95,0.53
33,-16.9,-12.67,60.91,25.47,-6.85,2.37,-0.13,-0.88,0.32
34,7.85,-10.71,50.66,250.13,-29.97,-93,0.26,-0.78,0.72
35,-0.6,-10.44,40.17,219.7,39.76,-65.1,0.18,0.35,0.4
36,17.78,5.27,-24.43,-43.83,7.42,30.2,0.19,1.07,0.12
37,1,24.84,-44.71,-45.85,1.29,-2.32,0.2,0.91,0.18
38,6.97,9.63,-49.28,-250.14,62.13,68.6,0.04,-0.23,0.62
39,-1.7,-15.64,-34.83,-76.09,77.94,3.88,-0.21,-1.02,0.59
40,-40.4,-34.98,27.58,-16.14,-59.82,26.8,-0.29,-0.86,0.45
41,-6.1,-33.47,66.26,58.12,-103.43,-6.8,-0.4,-0.86,0.62
42,3.79,-17.11,50.06,147.14,1.34,-23.53,0.24,-0.56,0.75
43,-1.36,-22.1,23.65,-66.22,62.08,14.6,0.07,0.7,0.1
44,3.36,-16.37,-41.28,-109.66,-21.13,-5,0.22,1,0.17
45,-4.7,-37.41,-45.21,-250.14,22.18,12.9,0.17,0.88,0.24
46,7.41,-49.18,-41.68,-13.39,-90.56,-18,0.24,-0.58,0.53
47,-22,-101.59,20.45,16.78,-55.56,28.4,-0.45,-1.07,0.55
48,-17.6,-99.22,77.41,250.13,-216.15,-86,-0.25,-0.79,0.34
49,-1.8,-96.4,92.94,229.05,-2.99,-67.7,0.39,-0.98,0.97
50,-0.11,-93.9,89.84,60.98,-4.24,-6.93,0.26,0.17,0.58
51,11.63,-91.27,24.99,-8.73,-3.94,-0.42,0.05,1.05,-0.04
52,8.4,-66.65,-24.87,-250.14,-1.56,44.9,0.15,0.89,0.29
53,-2.7,-73.22,-36.69,-188.49,85.24,32.4,0.25,0.31,0.67
54,3.53,-71.71,-32.47,-42.27,-36.39,-10,0.1,-0.76,0.63
55,-26,-131.93,29.44,21.1,-7.4,13.63,0.07,-0.95,0.62
56,-27,-109.59,72.51,250.13,-250.14,-10,-0.16,-0.79,0.38
57,2.36,-106.28,68.76,171.56,74.49,-106,0.48,-0.8,0.85
58,5.22,-102.85,51.98,-14.19,-2.82,9.08,0.34,0.32,0.28
59,4.19,-70.34,1.14,-65.8,-1.05,20.17,0.16,0.93,0.36
60,-11,-63.92,-33.1,-199.66,122.14,16,0.22,0.76,0.42
61,3.23,-68.59,-30.97,-130.1,10,-46,0.86,0.49,0.45
62,2.29,-72.35,-28.5,14.62,-28.27,8.81,-0.52,-0.79,0.56
63,-6.1,-111.51,33.36,250.13,-166.88,-23,-0.39,-0.94,0.55
64,-21,-121.14,76.69,173.46,-50.86,-81,-0.24,-0.86,0.42
65,3.24,-118.6,70.77,-20.84,-5.8,12.47,0.3,-0.75,0.96
66,0.99,-112.83,57.35,-52.8,6.33,3.83,0.42,0.45,0.37
67,39.45,-86.48,-7.7,-250.14,92.95,152,0.4,0.92,0.4
68,0.91,-76.96,-31.39,-88.18,23.16,3.52,0.21,0.8,0.34
69,0.8,-79.71,-27.15,21.72,-24.24,3.08,0.7,-0.32,1.08
70,1.75,-87.33,-17.85,42.07,-45.25,6.74,-0.15,-0.88,0.67
71,-47,-80.87,44,250.13,17.77,-180,-0.1,-0.98,0.55
72,-14.8,-80.87,82.45,150.19,-13.69,-57,-0.2,-0.86,0.54
73,9.91,-76.67,75.31,-27.05,6.33,38.11,0.63,-0.56,0.62
74,-0.07,-70.56,53.58,-85.95,14.42,-0.25,-0.05,0.59,0.23
75,7.18,-53.57,-12.27,-250.14,58.21,27.7,0.28,1,0.14
76,1.87,-61.34,-34.12,-80.66,-42.9,7.21,0.22,0.85,0.3
77,2.41,-43.23,-31.8,13.48,61.37,9.32,0.13,-0.6,0.76
78,-1.4,-43.55,-15.03,70.62,-9.19,-5.64,-0.41,-1.08,0.57
79,-40.8,-84.15,47.32,250.13,-165.21,-15,-0.17,-0.82,0.45
80,-11.4,-73.51,85.02,147.41,30.9,-43.8,-0.13,-1.02,0.8
81,6.09,-74.65,67.31,-68.83,-15.15,23.4,0.38,-0.14,0.6
82,6.84,-74.69,37.92,-117.59,-10.21,26,0.12,0.61,0.18
83,-2,-46.55,-21.01,-226.5,99.08,-7.8,0.13,0.94,0.28
84,-2.9,-38.2,-55.22,-132.66,26.63,-11,0.18,0.77,0.33
85,-0.6,-42.54,-51.09,18.21,-24.76,-2.56,-0.23,-0.47,0.86
86,-6.31,-79.44,-5.86,181.7,-154.56,-24,0.07,-0.86,0.67
87,-23.4,-82.74,56.91,250.13,-23.61,-90,-0.14,-0.86,0.36
88,-2.14,-86.37,74.63,67.44,-26.1,-8.24,0.13,-1.27,1.07
89,-0.97,-81.58,66.99,-28,8.27,-3.76,0.14,0.08,0.5
