,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,1.72,-26.91,34.33,41.28,40.19,34.4,0.39,0.92,0.39
1,-7.59,-11.4,57.09,83.34,58.21,-27.11,0.56,0.76,0.58
2,18.49,-1.61,76.15,74.67,40.6,71.37,0.28,0.8,-0.11
3,-3.79,-5.52,77.1,6.51,-11.46,-14.64,0.58,1.06,-0.24
4,-15,-11.54,44.84,-127.24,-21.24,-58,0.32,0.69,0.19
5,9.36,-27.93,39.93,-20.15,-64.17,36,0.36,0.75,0.57
6,-17.2,-22.68,26.3,-58.95,19.53,-66.6,0.39,1.13,0.34
7,11.26,-27.08,16.08,-41.93,-17.03,43.4,0.34,0.4,0.55
8,-2.54,-39.84,23.77,31.32,-49.01,-9.82,0.7,0.25,0.75
9,-14.8,-40.4,39.26,59.59,-2.25,-57.26,0.55,0.57,0.35
10,15.27,-42.85,46.74,26.85,-13.24,58.96,0.34,0.89,0.4
11,-6.68,-32.49,63.17,66.31,40.13,-25.79,0.56,0.73,0.45
12,10.31,-25.84,87.5,98.5,26.27,39.81,0.42,0.72,0.12
13,5.38,-24.37,87.73,6.71,6.63,20.76,0.65,1.01,-0.47
14,-18.5,-22.76,59.3,-108.57,8.21,-71.2,0.51,0.72,0.04
15,4.39,-33.65,46.24,-50.62,-43.97,16.8,0.34,0.73,0.54
16,-10.2,-31.7,44.39,-9.28,6.64,-39.53,0.51,0.98,0.35
17,3.33,-32.34,27.6,-67.79,-4.75,12.85,0.23,0.53,0.46
18,18.39,-47.26,26.69,-0.78,-57.92,71.02,0.81,0.19,0.78
19,-19.1,-48.44,41.03,59.21,-4.77,-73.86,0.66,0.26,0.55
20,6.1,-43.84,41.99,1.6,14.79,23.56,0.43,0.81,0.38
21,-1.95,-39.07,51.45,37.04,16.15,-7.53,0.5,0.87,0.6
22,6.12,-21.25,85.86,136.23,67.92,23.64,0.2,0.67,0.24
23,16.53,-24.34,91.96,31.44,-8.75,63.82,0.91,0.89,-0.3
24,-15.5,-27.9,74.9,-62.15,-12.43,-60,0.65,0.87,-0.21
25,-2.06,-38.28,53.47,-83.15,-42.55,-7.9,0.31,0.66,0.32
26,-3.82,-39.21,53.67,1.76,-4.82,-14.74,0.62,0.88,0.5
27,-19.8,-32.58,40.21,-55.92,23.08,-76.7,0.29,0.91,0.32
28,28.12,-41.32,28.88,-41.68,-35.34,108,0.4,0.23,0.64
29,-15.4,-43.15,37.72,37.39,-7.08,-59.56,0.72,0.3,0.71
30,-2.82,-41.02,46.03,32.93,8.35,-10.88,0.58,0.57,0.32
31,4.99,-36.37,50.35,16.53,16.6,19.28,0.57,0.95,0.5
