,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,9.68,-33.41,96.06,-21.65,-37.06,37.3,0.3,0.58,0.35
1,-5.27,-34.23,94.93,5.16,-5.15,-20.37,0.34,0.53,0.66
2,-28.9,-61.91,55.29,-145.74,-109.22,-1,0.29,0.07,0.26
3,46.2,-83.97,-11.02,-250.14,-91.58,177,0.91,-0.9,0.46
4,9.6,-113.62,-23.68,-41.11,-129.89,37,0.42,-1.3,0.04
5,-19,-90.63,-22.93,10.1,76.85,-74.18,0.39,-1.05,-0.15
6,-64,-27.43,-22.49,2.05,250.13,-250.1,1,-0.46,0.03
7,-33,-8.71,-18.69,9.9,75.18,-127.14,0.35,0.14,0.63
8,1.03,-10.28,-11.05,21.21,-8.06,3.98,-0.04,0.63,0.74
9,19.16,-14.16,-6.75,11.81,-18.25,73.98,-0.08,0.28,0.65
10,64.78,-41.18,25.01,126.92,-98.15,250,1.25,-0.04,0.23
11,60.68,-85.36,-3.21,-101.89,-177.44,23,1.16,-1.25,0.06
12,-3.2,-54.15,-10.36,-18.7,115.34,-12,0.47,-1.01,0.01
13,-8.62,2.61,14.56,108.75,221.94,-33,0.34,-1.21,0.5
14,-1.24,10.03,74.3,250.13,31.76,-4.79,0.22,-0.99,0.73
15,5.11,19.39,95.08,85.7,42.89,19.75,0.2,0.46,0.16
16,-6.69,11.64,91.08,-6.34,-23.33,-25.8,0.46,0.53,0.62
17,-24.1,-23.5,74.71,-60.25,-136.25,-93,0.13,0.39,0.21
18,51.56,-59.1,16.13,-219.05,-137.19,19,0.98,-0.53,0.15
19,36.53,-65.01,8.7,-19.6,-26.49,140,1.17,-1.3,0.23
20,-2.68,-33.71,6.99,5.6,118.81,-10.34,0.35,-0.92,0.03
21,-64.7,-10.48,15.73,45.1,93.67,-250.1,0.72,-1.02,-0.06
22,-55.47,39.5,6.95,-32.43,209.34,-213,0.58,-0.02,0.24
23,-2.23,43.46,12.65,20,22.37,-8.6,0.01,0.35,0.75
24,1.2,41.64,15.3,7.12,-0.47,4.65,-0.01,0.51,0.74
25,64.78,29.9,22.26,28.98,-39.35,250.1,0.07,0.09,0.56
26,64.78,0.05,24.52,16.07,-104.18,250,0.24,-1.35,0.08
27,40.03,-47.39,0.13,-81.38,-189.21,154,0.06,-0.98,0.08
