,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,-19.22,-6.47,49.57,18.76,-4.9,61.26,0.5,0.91,-0.02
1,-12.4,-21.05,26.61,-108.29,-7.33,-74,0.15,0.58,0.55
2,-3.48,-20.07,31.57,-91.34,-57.75,-47,0.41,0.76,0.75
3,23.32,-21.51,12.35,17.57,3.9,-13.43,0.27,1.04,0.53
4,-5.01,-33.84,26.51,-22.9,-3.48,-75.3,0.2,0.09,0.76
5,-0.99,-31.47,29.68,-51.58,-4.09,83.28,0.59,0.21,0.8
6,12.08,-33.93,40.75,56.98,-47.35,-19.3,0.46,0.87,0.49
7,2.52,-7.31,73.79,8.56,8.03,-3.81,0.23,0.81,0.61
8,22.64,-17.71,84.09,41.18,-12.93,46.82,0.17,0.74,0.38
9,-23.2,-17.89,60.53,129.24,103.11,9.7,0.63,0.89,-0.24
10,-6.73,-29.35,32.28,44.85,-37.44,87.4,0.63,0.85,-0.08
11,0.21,-31.76,35.65,-89.76,2.31,-89.84,0.22,0.57,0.48
12,22.84,-37.08,16.51,-111.43,-46.32,-25,0.38,0.72,0.83
13,-7.13,-43.53,27.93,12.53,-11.29,0.81,0.21,0.86,0.57
14,-3.27,-37.53,36.3,-23.11,7.93,-46.18,0.36,0.13,0.78
15,9.13,-37.35,44.16,-49.37,-30.83,81.5,0.55,0.15,0.85
16,26.96,-36.13,96.72,47.24,-26.66,-27.5,0.26,0.68,0.39
17,-6.11,-36.8,82.65,29.26,20.08,-12.61,0.15,0.83,0.8
18,-24.5,-29.38,50.89,30.16,-4.11,35.25,0.3,0.61,0.61
19,1.78,-40.12,45.23,127.54,52.28,14.09,0.61,0.78,-0.16
20,-15,-31.45,45.95,81.54,-44.41,96.29,0.83,0.83,-0.13
21,11.14,-27.91,25.06,-48.04,-1.34,-23.4,0.27,0.64,0.35
22,-7.04,-36.39,30.75,-123.32,27.21,-94,0.26,0.66,0.93
23,12.4,-23.64,51.35,-20.1,-45.83,6.85,0.25,0.85,0.74
24,-2.07,-14.48,65.38,2.58,30.46,-57.98,0.04,0.44,0.52
25,22.76,-1.43,95.72,-83.12,9.71,43.02,0.54,0.03,0.87
26,-42.84,2.73,63.72,26.62,-33.47,-27.1,0.38,0.4,0.58
27,3.54,-14.19,46.3,70.1,13.67,-72.59,0.34,0.83,0.6
28,-9.82,-10.94,52.12,11.42,31.38,44.28,0.5,0.53,0.76
29,5.82,-12.72,30.46,59.79,37.57,-8,0.18,0.66,0.15
30,3.2,-15.6,28.03,121.24,52.64,87.89,0.75,0.87,-0.31
31,-20.4,-29.12,46.62,3.64,-22.04,35.73,0.45,0.72,0.07
32,13.12,-36.11,45.1,-109.65,44.92,-152,0.4,0.57,0.72
33,-6,-27.2,62.47,-65.42,-63.82,13.6,0.33,0.86,0.65
34,10.8,-12.38,100,22.87,13.53,-37.93,0.12,0.38,0.55
35,8.59,-15.52,102.57,-84.24,-7.2,22.47,0.37,0.03,0.94
36,-23.1,-14.76,66.05,-5.15,-10.18,12.36,0.36,0.26,0.65
37,6.95,-30.45,43.88,76.14,-52.53,-78.8,0.48,0.68,0.55
38,-13.4,-23.1,48.81,-5.51,-28.04,50.44,0.62,0.62,0.72
39,6.59,-19.08,32.09,71.75,35.32,-23.18,0.31,0.68,0.14
40,4.4,-24.63,26.73,150.72,59.07,41.7,1.08,0.92,-0.25
41,-21.2,-42.92,47.15,18.53,-6.31,30.66,0.57,0.7,0.18
42,11.05,-29.33,46.25,-138.32,6.73,-89.2,0.31,0.48,0.71
43,-2.35,-26.37,60.05,-83.31,-62.05,26.7,0.58,0.82,0.68
44,6.96,-21.8,93.84,20.03,29.27,-52.06,0.13,0.52,0.53
45,14.01,-24.87,92.74,-66.47,14.08,25.46,0.46,-0.05,0.96
46,-20.6,-26.12,68.14,-15.95,-21.3,16.9,0.51,0.3,0.62
47,-4.06,-29.68,42.57,83.11,-71.65,-81.9,0.63,0.89,0.52
48,-1.84,-29.2,43.79,-3.61,52.63,42.51,0.4,0.62,0.64
49,-5.73,-21.88,39.51,56.6,11.07,-9.09,0.31,0.68,0.22
50,21.41,-30.46,24.18,135.77,17.88,26.88,0.84,0.92,-0.19
51,-9.1,-44.2,37.13,2.9,-8.4,50.05,0.73,0.84,-0.15
52,2.1,-40.27,52.61,-91.79,-2.5,-79.6,0.27,0.53,0.67
53,3.49,-38.6,57.27,-97.71,-15.65,-15,0.43,0.74,0.71
54,-14.4,-20.92,84.39,5,0.79,-7.1,0.44,0.68,0.53
55,24.21,-21.84,97.95,-17.32,29.14,-22.1,0.35,0.16,0.8
56,-3.98,-23.73,92.22,-56.99,-34.25,82.6,0.34,0.21,0.77
57,6.96,-36.21,50.75,53.48,-56.25,-35,0.43,0.71,0.37
58,-20.2,-25.16,50.93,59.76,13.19,8.07,0.49,0.8,0.52
59,24.22,-29.5,29.46,19.47,4.66,13.48,0.49,0.71,0.48
60,-3.73,-40.51,38.77,110.89,69.69,-55.7,0.27,0.78,-0.12
61,-7.54,-45.59,55.72,56.89,-4.1,93.48,0.69,0.91,-0.1
62,17.21,-48.62,58.63,-15.73,-5.15,-15.3,0.25,0.54,0.29
63,-8.42,-40.4,74.66,-140.41,-9.99,-76,0.36,0.65,0.82
64,21,-34.15,104.67,-15.5,-38.56,24.9,0.35,0.83,0.57
65,-13.9,-29.68,55.4,0.69,41.52,-77.89,0.23,0.27,0.53
66,4.48,-39.8,49.84,-82.24,-18.05,93.5,0.4,0.14,0.87
67,-22,-24.73,50.38,40.84,-45.12,-14.3,0.45,0.66,0.3
68,21.57,-25.42,31.59,65.97,-21.79,-28.9,0.47,0.97,0.57
