,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,-2.48,58.15,11.04,-63.53,-75.44,10.5,0.08,-0.01,1.04
1,0.3,54.31,10.5,-30.83,24.13,-9.56,-0.04,-0.14,1.11
2,-1.07,51.48,15.24,1.33,-6.33,1.18,-0.06,-0.15,1.24
3,-6.97,62.08,46.67,21.9,-3.05,-4.12,0.11,0.08,0.67
4,-6.28,55.97,60.49,127.74,52.47,-26.9,-0.07,0.5,0.56
5,-1.07,50.54,73.81,56.37,-15.5,-24.2,-0.27,0.54,0.75
6,10.66,93.94,41.2,57.79,-15.45,-4.13,-0.18,0.63,0.24
7,-0.04,72,21.73,-129.64,180.21,41,-0.12,-0.2,1.21
8,1.65,58.66,13.63,-69.92,-73.76,-0.1,0.02,-0.12,0.85
9,-1.74,47.67,24.39,-26.63,-35.06,0.57,-0.03,-0.22,0.94
10,-7.55,50.9,51.79,2.99,2.41,5.91,-0.19,-0.27,1.32
11,-8.97,33.14,62.06,47.3,-36.03,-6.73,0.08,0.51,0.7
12,-4.74,47.97,59.89,110.47,23.46,-29.1,0.13,0.72,0.58
13,8.45,72.11,26.24,43.72,-62.19,-34.5,-0.22,0.3,0.61
14,3.64,58.12,9.5,-6.85,66.24,-18.31,0.12,-0.04,0.98
15,1.38,51.73,6.33,-129.73,101.92,32,-0.12,-0.15,1.01
16,0.5,45.9,7.54,-62.69,-43.57,14,0.04,-0.18,0.96
17,-1.84,34.78,27.04,-9.87,-17.47,5.34,0.06,-0.21,1.26
18,-15.53,19.12,53.78,7.59,-14.78,1.94,0.3,0.38,0.63
19,-3.14,9.96,66.27,81.14,-36.91,-7.12,-0.01,0.66,0.59
20,4.58,28.63,49.14,106.87,-53.6,-59,0.08,0.9,0.26
21,0.74,-2.88,27.86,51.11,-33.89,-12.1,-0.23,0.04,0.85
22,-2.87,-0.56,18.7,-70,77.42,17.69,0.12,0.04,1.03
23,0.4,-4.43,14.24,-78.09,-124.5,2.8,-0.12,-0.14,0.95
24,-3.22,-11.18,18.14,-32.73,9.95,-11.08,-0.15,-0.14,1.17
25,-6.11,1.47,42.48,-13.59,-16.85,1.53,0.13,-0.03,0.92
26,-2.83,-4.56,60.2,19.02,-29.05,-12.4,0.06,0.41,0.63
27,-8.71,-0.85,67.4,100.71,50.19,-23.4,0.17,0.58,0.7
28,0.95,13.79,62.59,72.78,-23.31,-10.9,0,0.67,0.57
29,5.41,20.41,43.05,32.4,15.85,-33.61,0.04,0.16,0.91
30,-3.7,5.19,31.59,-16.51,58.76,3.68,-0.01,-0.06,1.03
