,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,-1.91,10.7,12.15,4.66,9.11,-7.36,0.05,-0.17,0.99
1,-5.64,8.68,28.9,70.37,-5.33,-21.78,0.15,-0.15,1.29
2,1.87,5.51,60.94,130.09,-15.4,7.22,-0.26,0.22,0.51
3,-6.31,15.89,69.59,37.58,43.04,-24.37,0.04,0.61,0.64
4,-0.7,39.73,68.51,-1.52,94.01,-2.69,-0.42,0.71,0.37
5,-4.72,14.74,43.18,-86.42,-92.2,-16,-0.53,0.26,0.72
6,0.75,13.68,29.98,-46.08,-1.33,2.9,0.07,-0.01,1.08
7,-2.26,14.27,25.06,-13.41,3.54,-8.73,-0.11,-0.17,0.99
8,-4.5,15.23,29.12,21.4,5.31,-17.36,-0.11,-0.13,1.16
9,0.11,13.67,52.17,95.39,-3.14,0.43,0.05,0.12,0.65
10,-1.55,12.98,66.47,59.9,-1.56,-5.99,-0.09,0.52,0.65
11,-8.88,21.16,74.85,37.77,34.21,-34.17,-0.06,0.57,0.67
12,5.07,38.69,52.43,-84.01,69.16,19.5,-0.37,0.5,0.5
13,-0.55,3.6,36.29,-58.08,-136.66,-2,-0.16,0.14,0.81
14,-3.22,0.41,27.34,-28.97,-13.49,-12,-0.15,-0.14,1.11
15,-3.8,1.09,27.11,4.85,1.45,-14.68,-0.14,-0.14,0.93
16,-3.75,10.87,32.94,29.64,39.37,-14.47,-0.02,-0.27,1.34
17,3.21,15.27,60.99,116.4,18.38,12.33,-0.08,0.1,0.69
18,1.39,25.58,71.73,51.03,-34.76,-3.84,-0.19,0.46,0.57
19,-2.09,63.18,34.1,0.93,69.41,4.97,-0.22,0.58,0.61
20,-3.21,59.26,19.08,-142.61,151.1,-8,-0.33,0.22,0.62
21,-0.9,56.97,16.33,-54.63,-10.89,-12,-0.51,-0.03,0.78
22,7.82,35.61,36.2,-16.48,10.21,-10.7,-0.09,-0.18,1
23,-1.69,38.17,59.25,82.79,-79.85,30.2,-0.2,-0.21,0.94
24,1.34,23.17,62.6,95.85,13.44,-6.53,0.8,-3.22,0
25,-4.87,61.42,57.82,18.24,-55.65,5.14,-0.33,-0.03,0.93
26,-5.49,54.86,43.97,-15.46,156.79,-18,-0.2,0.21,0.66
27,-2.44,52.35,32.73,-48.07,-21.08,-21,-0.17,0.45,0.8
28,-1.09,46.16,28.28,-37.16,-2.65,-9.39,-0.07,0.5,0.61
29,8.99,28.36,49.87,-14.89,-12.79,-10,-0.39,0.14,0.7
30,0.6,20.95,65.23,9.09,-1.9,-3.89,-0.16,-0.09,1.04
31,-5.82,22.29,76.54,91.07,-67.21,34.72,-0.29,-0.15,0.9
32,-12.32,50.7,66.46,63.47,-25.37,2.31,-0.41,-0.21,1.12
33,0.68,35.8,25.92,47.9,6.85,-22.48,-0.24,0.03,0.7
34,0.65,35.35,23.55,-35.89,116.2,-47,-0.02,0.49,0.64
35,-1.99,40.84,28.53,-112.24,-40.61,5.6,-0.18,0.67,0.53
36,4.74,31.85,56.32,-34.23,-11.98,2.61,-0.1,0.56,0.49
37,-1,35.07,67.43,-3.56,2.13,2.52,-0.56,0.07,0.66
38,-3.83,29.39,64.43,25.98,26.69,-7.69,-0.1,-0.09,1.03
39,-2.07,71.83,23.57,113.99,-31.72,18.2,-0.2,-0.2,0.98
40,-3.01,69.66,20.71,47.19,15.38,-3.86,-0.14,-0.27,1.13
41,-2.65,47.74,19.92,-8.31,-18.52,-14.7,-0.16,0.18,0.67
42,-5.44,72.98,45.65,-92.49,250.13,-39,-0.21,0.47,0.53
43,-1.31,74.61,63.57,-51.92,-69.02,-7.4,-0.13,0.64,0.65
44,3.05,96.02,58.14,-6.02,2.16,-11.57,-0.98,0.24,0.22
45,-8.68,54.98,41.95,2.19,-78.91,-10.24,-0.37,-0.13,0.95
46,-2.06,44.22,34.44,108.29,109.41,-21,-0.07,-0.18,1.01
47,1.1,42.51,32.09,74.88,19.31,-5.07,-0.21,-0.22,0.95
48,-1.35,25.79,36.26,24.79,-5.31,-4.7,0.02,-0.17,0.95
49,1.2,33.94,61.86,-36.89,103.7,10.8,0.08,0.36,0.67
50,-1.78,25.26,75.33,-57.6,-154.5,-33,-0.05,0.53,0.69
51,-1.22,27.7,80.22,-22.41,-35.23,-7.9,-0.2,0.69,0.49
52,8.03,42.4,59.62,-2.08,-1.13,4.23,-0.49,0.2,0.7
53,0.87,39.37,37.43,24.85,-61.37,-5.2,-0.09,-0.11,0.99
54,1.45,49.76,29.27,108.23,36.68,4.62,-0.15,-0.2,0.95
55,0.56,51.17,26.4,58.79,-30.7,-6.83,-0.1,-0.3,0.92
56,-3.32,50.46,27.15,25.22,11.95,-4.7,-0.03,0.06,0.89
57,-1.62,68.92,55.37,-75.77,64.09,31.02,-0.11,0.38,0.61
58,-1.75,60.62,74.01,-79.92,-7.15,3.34,-0.19,0.59,0.65
59,-6.96,55.54,78.33,-25.47,47.79,5.61,0.04,0.39,0.53
60,-7.29,72.25,49.62,-5.09,12.87,2.17,-0.18,0.06,0.92
61,2.69,54.2,33.7,9.46,4.45,-12.82,-0.04,-0.15,1.03
62,-3.27,47.26,27.29,118.11,82.73,-6.24,-0.08,-0.18,0.91
63,-2.85,49.66,26.77,78.18,-25.47,-6.76,-0.11,-0.26,1.05
64,-1.17,57.4,40.38,21.35,-10.02,-26.7,0.03,-0.02,0.85
65,0.49,49.29,68.57,-99.44,63.26,-26,-0.24,0.42,0.53
66,-4.15,46.54,78.69,-55.26,-63.23,10.3,0.07,0.74,0.65
67,1,48.09,73.21,-18.75,-19.44,-12,-0.68,0.44,0.42
68,1.84,74.41,46.42,4.27,17.19,-10.98,-0.24,-0.09,0.99
69,-5.97,63.31,31.61,60.48,36.41,-4.5,-0.03,-0.19,1.05
70,0.11,52.34,27.14,117.59,-23.47,1.91,0,-0.2,0.94
71,-2.12,46.76,25.93,44.69,-3.86,-16.01,-0.31,-0.2,1.04
72,-0.02,39.4,49.75,-15.92,11.89,3.88,-0.01,0.16,0.65
73,-6.49,41.66,69.66,-96.72,105.18,7.11,-0.07,0.59,0.61
74,-8.25,44.03,78.06,-51.92,-35.16,-23,-0.18,0.6,0.67
75,0.11,62.59,69.68,-11.3,-36.02,0.41,-0.79,0.08,0.6
76,-2.5,28.51,44.17,1.55,-16.64,-8.17,-0.27,-0.02,0.98
77,0.86,5.73,34.4,101.05,-20.79,0,-0.23,-0.16,0.93
78,-3.54,5.07,29.27,83.93,17.24,-25.07,-0.25,-0.2,0.83
79,-3.59,13.76,32.01,38.12,15.78,-31.6,0.15,-0.13,1.09
80,-4.68,11.24,57.43,-29.02,77.89,0.44,0.14,0.31,0.63
81,-2.31,11.55,73.26,-89.7,-134.15,-9,-0.03,0.56,0.65
82,-3.64,17.34,79.21,-29.46,-82.41,3.07,-0.37,0.69,0.47
83,-4.92,42.9,45.25,-13.47,-2.05,-13.6,-0.72,-0.18,0.71
84,-5.05,11.21,33.03,17.77,35.18,-13.85,-0.18,-0.05,0.94
85,-1.34,2.59,26.36,106.31,-7.51,-17.9,-0.03,-0.17,0.94
86,-3.01,1.8,23.98,66.49,2.93,-8.92,-0.07,-0.25,1.12
87,2.02,-8.49,33.82,26.43,22.53,-14.04,0.03,0.02,0.77
88,-3.08,-2.73,58.62,-131.66,104.89,-19,-0.01,0.52,0.62
89,-2.58,-4.73,74.67,-41.87,-122.98,-19,-0.29,0.87,0.47
90,-4.08,-4,80.91,-20.81,-35.51,-5.1,-0.06,0.57,0.5
91,-1.17,22.46,40.5,-3.47,-4.01,-11.6,-0.31,0.02,0.94
92,2.17,2.76,26.4,44.89,-42.56,7.79,-0.28,-0.08,0.93
93,-2.42,-2.02,20.85,105.18,19.65,-11.8,-0.14,-0.2,0.99
94,-0.28,-1,18.48,66.59,-9.53,-9.93,-0.18,-0.18,1.09
95,0.39,-5.31,26.51,29.13,2.27,-15.76,-0.19,0,0.8
96,1.68,0.32,52.95,-51.34,-78.03,8.37,-0.09,0.56,0.56
97,-1.08,2.38,69.68,-16.73,-20.63,-9.3,0.01,0.71,0.61
98,-3.89,13.66,69.02,-3.95,3.14,-1.08,-0.47,0.37,0.41
99,-8.02,21.48,43.19,37.65,-19.08,1.5,-0.25,0.12,0.95
100,5.55,8.81,29.95,109.38,21.85,6.5,-0.2,-0.13,0.92
101,2.65,7.52,24.33,68.6,6.31,-4.16,-0.07,-0.24,0.97
102,-1.14,6.32,25.07,1.61,45.64,-15.02,-0.25,-0.37,1.41
103,-10.7,-11.19,42.42,-96.87,24.69,-30.9,0,0.09,0.69
104,-0.71,3.84,66.77,-45.86,-48.54,21.4,-0.16,0.53,0.51
105,0.51,4.33,76.63,-16.16,-4.43,10.22,-0.01,0.61,0.65
106,0.52,26.36,70.07,8.76,-3.95,-4.41,-0.82,0.43,0.36
107,5.91,1.11,46.96,74.75,-66.26,-41.6,-0.11,-0.05,0.97
108,3.63,10.3,32.74,100.89,54.6,-2.72,-0.07,-0.18,0.99
109,-2.74,16.61,26.41,44.83,1.84,1.98,-0.04,-0.2,1
110,-1.54,25.88,28,-22.62,90.19,2.02,0.44,-0.13,1.23
111,0.94,19.62,47.77,-82.54,-99.15,22.7,-0.27,0.25,0.57
112,-4.08,17.49,70.08,-49.18,36.33,14.02,-0.07,0.49,0.71
113,-2.66,13.12,79.98,-18.4,26.44,-10.5,0.09,0.71,0.52
114,5.33,31.28,69.94,12.95,38.81,-5.93,-0.19,0.11,0.78
115,3.81,25.6,45.18,85.13,-21.4,3.64,-0.09,-0.05,1
116,-1.57,21.09,35.05,93.39,-7.27,-15.74,-0.07,-0.2,0.98
117,-2.26,22.92,30.68,44.4,-16.65,-10.2,-0.14,-0.27,1.07
118,-2.5,23.41,30.75,-34.91,76.04,20.59,-0.04,-0.11,0.92
119,-3.22,27.41,48.43,-90.05,-21.62,14.7,-0.17,0.36,0.74
120,6.56,34.06,70,-33.52,-15.79,-6,-0.17,0.53,0.6
121,-6.52,33.13,80.89,-10.53,9.6,-8.74,0.09,0.66,0.63
122,4.04,93.95,59.77,7.41,4.52,-9.67,-0.4,0.18,0.9
123,1.3,56.62,41.48,77.36,22.91,-12.43,-0.18,0.01,0.92
124,-1.12,40.08,29.34,86.89,26.4,25.12,-0.12,-0.15,0.96
125,-1.76,33.69,25.07,47.97,0.49,-25.18,-0.14,-0.27,1.1
126,-0.85,5.98,30.77,-80.37,250.13,15.6,0.43,-0.19,1.23
127,-5.44,0.56,56.31,-65.02,-137.75,5,-0.42,0.62,0.49
128,0.13,-6.16,66.88,-41.4,-60.61,-4.3,-0.12,0.62,0.63
129,-3.24,-5.53,68.59,-10.71,-21.22,-6.8,0.02,0.6,0.46
130,-5.8,-0.22,43.13,29.05,-107.64,-3.2,-0.23,0.09,0.74
131,-3.22,-4.84,29.36,106.71,-21.01,-21,-0.34,-0.08,0.93
132,-4.14,-0.33,23.15,45.7,-28.82,0.49,-0.21,-0.19,0.98
133,-0.96,6.27,23.53,11.08,1.15,-12.5,-0.25,-0.27,1.08
134,-3.74,-9.71,40.88,-94.4,13.38,-22.3,-0.01,0.08,0.73
135,0.91,-1.98,63.61,-47.58,-22.36,-12,-0.16,0.46,0.61
136,-4.6,-9.33,70.52,-18.65,14.08,-15.9,-0.04,0.53,0.62
137,4.76,32.62,63.03,6.9,24.26,-3.7,-0.58,0.27,0.53
138,-2.81,27.14,43.63,74.74,-63.95,-14.4,-0.44,-0.08,1
139,-5.41,22.99,33.45,94.98,28.65,3.49,-0.35,-0.17,0.92
140,-2.7,22.04,28.99,31.05,-30.53,-17.7,-0.23,-0.18,0.96
141,2.99,49.65,30.03,-26.02,165.85,18.3,-0.07,-0.12,0.96
142,-2.89,45.22,48.78,-69.82,-23.36,-10,-0.06,0.2,0.7
143,-2.91,35.14,69.6,-33.38,-14.65,-20,-0.06,0.59,0.62
144,-2.79,31.59,77.48,10.48,114.6,11.55,-0.13,0.61,0.6
145,3.8,69.92,69.48,81.23,-9.07,-11.17,-0.58,0.18,0.65
146,4.18,38.67,48.71,85.85,-35.92,-11.1,-0.25,-0.06,0.98
147,-0.53,35.24,41.2,36.5,-6.4,-10.77,-0.23,-0.21,0.96
148,-2.25,36.79,35.4,-27.72,156.44,14.6,0.22,-10.39,0
149,0.03,35.22,38.34,-73.12,-118.88,16,0,-0.17,0.94
150,-1.34,31.65,57.81,-21.88,-8.65,-2.06,0.1,-0.13,1.15
151,-10,34.84,77.17,-15.26,11.39,-8.66,-0.21,0.4,0.56
152,-2.91,34.32,82.96,19.42,-1.37,0.13,0.19,0.52,0.59
153,4.61,56,70.52,84.77,-6.14,-5.19,-0.27,0.68,0.51
154,4.47,28.51,46.14,82.53,18.71,-38.61,-0.48,0.1,0.8
155,-4.83,23.7,35.88,30.53,0.26,-11.24,-0.11,-0.05,0.95
156,-3.63,22.19,33.33,-44.5,90.97,17.79,-0.05,-0.14,0.94
157,0.04,19.36,36.16,-88.57,-104.7,17,-0.11,-0.23,1.06
158,-6.05,14.96,56.13,-33.1,-16.25,-18,0.28,-0.03,1
159,-4.29,18.7,72.36,-3.08,-3.21,-14.01,0.06,0.36,0.65
160,-1.36,19.83,80.21,18.31,-10.05,0.17,-0.31,0.48,0.7
161,2.69,83.51,69.85,86.41,-13.82,-23.3,-0.16,0.62,0.52
162,-2.89,42.45,46.81,69.96,16.66,-16.44,-0.27,0.16,0.74
163,3.02,29.62,33.12,36.26,5.73,-5.24,-0.17,-0.07,1.01
164,-2.76,34.55,29.55,-33.85,250.13,10.3,-0.1,-0.15,0.98
165,2.08,31.12,32.7,-82.59,-155.18,-11,-0.24,-0.17,0.93
166,-6.47,31.88,56.13,-46.51,-45.26,11.6,0.07,-0.03,0.9
167,-10.85,38.05,71.14,-6.76,23.27,-10.67,-0.05,0.29,0.65
168,-9.26,52.2,72.48,19.37,-8.72,8.03,-0.17,0.58,0.6
169,-4.39,56.06,50.12,98.44,11.02,-24.97,-0.89,0.56,0.15
170,1.43,54.35,34.13,64.56,30.91,-41.89,-0.33,0.11,0.83
171,-1.87,41.28,24.9,9.71,62.72,-35.74,-0.07,-0.09,0.95
172,-2.7,42.91,21.55,-83.7,17.63,-16.8,-0.14,-0.24,0.93
173,4.34,50.39,22.07,-56.76,-0.38,5.53,-0.06,-0.24,1.14
174,0.93,53.63,47.84,-30.18,-44.82,-7.2,0.25,0.09,0.77
175,-6.19,46.4,64.06,-7.59,12.82,-10.37,0.08,0.37,0.63
176,-10.57,-3.69,61.56,7.22,38.63,16.76,-0.03,0.59,0.61
177,5.03,16.6,38.29,108.11,21.47,3.59,-0.57,0.54,0.47
178,-6.18,4.1,18.7,67.42,-22.44,-23.8,-0.28,0.06,1.02
179,0.64,-3.5,10.73,-5.04,-192.48,-40,-0.11,-0.15,0.94
180,-2.12,-5.13,13.09,-90.34,74.71,19.41,-0.03,-0.2,1
181,1,-3.02,34.26,-73.27,-51.1,-23,0.21,-0.22,1.19
182,-7.67,6.59,59,-27.73,-32.03,2.47,0.03,-0.09,0.87
183,-3.97,23.43,67.02,13.43,-8.6,-8.18,-0.16,0.43,0.61
184,3.02,52.23,53.49,88.16,6.17,3.85,0.07,0.44,0.68
