,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,8.62,-72.09,26.99,7.02,-67.73,33.15,0.49,-1.08,-0.24
1,-32.1,-98.56,33.38,40.34,-114.05,-124,0.53,-1.12,0.14
2,-31,-34.19,91.71,247.32,250.13,-120,1.02,-1.05,0.07
3,28.76,1.8,99.23,37.33,138.77,110.6,0,0.41,0.38
4,-13,-37.21,85.33,-8.79,-83.47,-10.5,9,-2.74,0
5,7.86,-66,40.27,-27.19,-65.2,-46,0.53,0.51,0.68
6,50.81,-126.73,8.14,-163.89,-115.66,30,0.05,0.48,0.36
7,1.17,-112.07,10.45,-113.12,-250.14,19,0.62,-0.34,0.8
8,-64.79,-60.2,4,19.37,43.35,4.51,0.78,-1.38,0.17
9,-65.04,-3.36,-1.66,-14.64,195.37,-250,0.58,-0.94,0.31
10,-14.25,6.55,6.12,-18.7,229.16,-250,0.69,-1.2,-0.11
11,-0.78,4.69,9.38,26.69,41.57,-55,0.72,-0.27,0.02
12,64.78,9.91,35.01,7.6,-5.65,-3,0.18,0.34,0.65
13,64.31,-15.8,34.84,102.63,23.53,250.1,0.07,0.57,0.66
14,38.83,-16.82,33.24,7.5,-89.89,248.3,0.1,0.11,0.48
15,-1.63,-19.8,36.49,9.71,-2.76,149.35,1.29,-0.37,0.04
16,-64.28,30.19,83.03,31.63,-13.59,-6.3,0.55,-1.23,0.01
17,36.7,55.32,115.13,200.94,203.31,-248,0.11,-0.95,0.06
18,8.73,66.89,120.27,139.36,107.27,140,1.03,-1.4,0.64
19,-1.48,44.49,112.93,32.31,59.08,33.58,0.11,0.1,0.45
20,-18.72,39.41,72.37,-16.51,-76.28,-5.7,0.32,0.53,0.49
21,22.69,29.35,5.5,-145.77,-1.44,-72,0.3,0.58,0.64
22,1.77,-16.09,-17.34,-250.14,-30.89,87,0.95,0.09,0.26
23,-18,-26.09,-17.23,-78.11,-176.57,6.8,0.5,-1.03,0.92
24,-64,-13.54,-25.94,7.56,-38.27,-72.3,0.11,-1.24,0.24
25,-43.9,4.61,-31.54,-35.01,57.83,-250,0.6,-1.11,0.02
26,4.78,5.67,-19.51,-29.42,72.91,-168,1.23,-0.38,0.13
27,20.38,-1.77,-17.68,37.05,3.53,18.47,0.17,0.21,0.64
28,64.78,-2.43,11.43,-2.23,-30.99,78.69,-0.16,0.64,0.77
29,39.25,-2.81,2.47,114.26,10.47,250.1,-0.15,0.45,0.51
30,14.97,-50.41,-5.74,-27.45,5.95,150.38,1.65,0,0.2
31,-48,-111.95,-13.01,-22.6,-187.63,57,0.96,-0.83,0
32,-20.5,-47.39,44.54,-21.67,-250.14,-18,0.55,-1.09,-0.16
33,32.55,-36.93,52.03,233.47,250.13,-78,0.84,-1.19,-0.34
34,-1.56,-31.86,52.96,28.18,34.66,125.18,0.86,-0.52,0.02
35,-19.4,-49.38,44.07,6.05,16.23,-6.01,0.02,0.4,0.27
