,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,14.2,-36.73,113.92,116.92,16.31,54.87,0.57,0.71,-0.09
1,-4.2,-36.83,105.92,-22.24,-0.62,-16.3,0.67,0.92,-0.21
2,-8.6,-40.84,76.45,-109.61,-16.59,-33,0.46,0.65,0.25
3,8.18,-55.14,69.99,-18.67,-57.27,31.4,0.82,0.65,0.68
4,-22.4,-43.34,66.53,-11.15,43.36,-86.4,0.57,0.89,0.35
5,3.32,-36.79,44.29,-84.35,23.14,12.82,0.32,0.45,0.56
6,1.28,-47.95,49.21,25.96,-43.43,4.92,0.85,0.12,0.82
7,-11.8,-49.19,63.25,58.37,-7.97,-45.84,0.36,0.45,0.46
8,17.58,-44.78,71.75,55.01,11.31,-40.37,0.27,0.84,0.41
9,-10.4,-41.77,84.04,113.34,44.83,41.31,0.67,0.64,0.5
10,10.7,-30.21,111.25,2.85,-12.94,10.24,0.46,0.72,0.05
11,2.65,-33.69,109.44,-126.16,-37.32,-32,0.83,1.03,-0.4
12,-8.45,-42.97,75.93,-30.57,-16.73,29.8,0.48,0.72,0.07
13,7.76,-46.84,66.48,1.92,8.27,-37.4,0.59,0.52,0.66
14,-9.69,-44.24,66.17,-53.46,-4.24,-25.2,0.63,0.83,0.47
15,-6.54,-44.29,52.43,-29.6,-29.21,69.8,0.27,0.67,0.38
16,18.1,-51.15,43.33,53,-41.94,-71.6,0.5,0.14,0.72
17,-18.6,-61.48,55.43,29.78,9.47,20.4,0.73,0.25,0.61
18,5.31,-57.65,62.89,34.51,19.56,-18.05,0.39,0.77,0.33
19,-4.68,-51.87,70.79,107.52,46.47,-7.79,0.65,0.82,0.46
20,-2.02,-39.84,96.48,71.37,11.98,71.34,0.59,0.65,0.28
21,18.4,-36.65,112.47,-66.1,21.4,-50.7,0.6,0.84,-0.22
22,-13.1,-31.58,93.37,-79.8,-11.41,-15,0.84,0.89,-0.21
23,-3.93,-34.36,71.95,-2.17,-26.51,18.05,0.41,0.67,0.21
24,4.68,-40.96,70.17,-39.97,24.04,-53.7,0.65,0.75,0.57
25,-13.9,-34.35,59.63,-51.13,10.24,47.33,0.42,0.81,0.38
26,12.26,-31.43,45.4,38.98,-13.45,-35.2,0.33,0.29,0.64
27,-9.14,-34.93,54,33.82,22.5,1.71,0.56,0.3,0.73
28,0.44,-29.2,62.14,54.25,-17.24,35.29,0.41,0.57,0.33
29,9.14,-33.35,75.21,103.11,65.6,-17.5,0.55,0.99,0.56
30,-4.5,-16.69,100.03,79.59,11.9,103.99,0.42,0.68,0.4
31,26.9,-14.19,118.17,-50.57,3.35,-41.05,0.42,0.76,-0.19
32,-10,-14.2,102.91,-98.97,-26.1,-25,0.74,1,-0.31
33,-6.54,-21.08,76.35,-4.78,-56.73,30.85,0.31,0.66,0.3
34,7.99,-35.63,73.64,-35.08,47.78,-94.6,0.63,0.73,0.68
35,-24.5,-22.99,64.54,-75.5,-12.19,38.8,0.3,0.95,0.35
36,10.06,-25.92,44.21,36.31,-49.42,-23.8,0.24,0.3,0.57
37,-6.17,-38.88,51.97,59.57,12.24,-19.57,0.84,0.27,0.87
38,-5.09,-35.53,66.49,23.16,-11.15,60.79,0.42,0.55,0.41
39,15.74,-37.88,71.63,63.18,38.54,-54.69,0.44,0.82,0.49
