,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,-1.8,-14.25,72.67,-3.71,18.48,-6.95,0.35,0.81,-0.69
1,-4.04,10.67,72.31,3.68,103.93,-15.56,0.73,0.75,-0.46
2,-19.13,4.97,71.03,-2.88,-19.37,-73.8,0.25,1.07,-0.62
3,31.42,-25.59,61.27,-12.38,-39.89,50.3,0.08,0.75,-0.39
4,-5.57,-35.42,62.89,-18.6,-71.19,112,0.56,0.6,-0.66
5,-33.82,-9.22,54.01,9.82,-38.24,-21.43,0.69,0.82,-0.68
6,14.09,-15.48,65.13,-35.21,102.64,-130,0.3,0.83,-0.38
7,27.84,-25.16,60.94,43.75,-26.71,54.4,-0.01,0.83,-0.47
8,-8.85,-31.09,64.01,-12.27,-37.04,107,0.49,0.66,-0.73
9,1.59,-24.63,63.62,16.41,-20.82,-34.1,0.93,0.78,-0.56
10,26.58,-30.95,64.98,8.91,-21.36,5.68,0.48,0.94,-0.56
11,4.64,-27.5,65.3,9.45,-26.49,102.63,-0.09,0.86,-0.5
12,-21.1,-24.21,67.32,5.96,14.91,17.92,0.34,0.68,-0.77
13,-24.14,-8.48,67,11.06,14.02,-81.49,0.66,0.64,-0.58
14,21.29,-16.82,70.05,-1.33,60.41,-92.85,0.65,0.89,-0.52
15,24.24,-37,62.03,15.04,-32.93,82.18,0.13,0.9,-0.35
16,-1.22,-37.57,63.33,-27.41,-78.3,93.5,0.22,0.77,-0.61
17,-31.3,-12.9,63.78,9.05,-1.49,-4.69,0.63,0.71,-0.57
18,-3.7,-0.05,75.15,3,96.71,-120.9,0.75,0.69,-0.46
19,25.7,-20.02,75.36,45.73,50.91,-14.27,0.4,0.89,-0.45
20,16.17,-31.82,68.19,6.08,-77.19,98.47,0.14,0.92,-0.43
21,-20.3,-32.3,72.12,-21.77,-43.4,62.4,0.27,0.66,-0.67
22,-23.1,-13.88,65.85,20.99,-1.11,-78.6,0.85,0.63,-0.57
23,13.73,-17.13,75.48,-23.95,69.31,-88.9,0.71,0.69,-0.64
24,25.15,-29.88,72.96,40.63,-14.53,53.02,0.08,0.92,-0.42
25,-2.77,-38.42,74.99,-3.5,-49.4,96.73,0.08,0.8,-0.58
26,-7.26,-28.97,67.89,14.31,-33.51,-10.7,0.51,0.61,-0.74
27,33.05,-37.82,70.85,-26.72,59.24,-98.1,0.68,0.67,-0.69
28,8.33,-42.96,68.78,2.84,-26.23,-25.82,0.43,0.93,-0.61
29,-22.1,-31.64,69.65,16.75,-37.7,127.6,-0.08,0.85,-0.47
30,-16.2,-27.24,66.8,-2.2,-20.63,32.15,0.29,0.65,-0.79
31,17.11,-34.91,74.14,7.73,43.81,-85.55,0.73,0.64,-0.68
32,24.69,-50.8,67.98,-10.56,14.38,-62.3,0.66,0.84,-0.63
33,-6.61,-58.36,70.08,32.49,-33.79,66.06,0.19,0.85,-0.36
34,-26.8,-34.81,60.81,-17.92,-63.95,94.9,0.15,0.74,-0.64
35,6.57,-44.43,68.02,14.03,-33.05,-25.5,0.58,0.56,-0.69
36,25.99,-54.31,69.78,-34.05,88.56,-103,0.64,0.62,-0.7
37,2.81,-66.05,67.5,28.02,-40.59,23.38,0.37,0.83,-0.59
38,-17.9,-56.43,63.31,12.59,-41.56,100.3,0.03,0.82,-0.64
39,-21.1,-39.86,61.49,-2.5,-49.92,10.84,0.66,0.67,-0.76
40,21.84,-51.88,68.46,-13.02,32.85,-69,0.69,0.54,-0.72
41,16.29,-59.18,69.67,-7.53,58.07,-81.57,0.61,0.83,-0.61
42,-4.32,-64.44,70.99,30.8,-53.47,84.31,0.05,0.88,-0.41
43,-25.3,-47.6,65.11,10.3,-29,57.98,0.14,0.67,-0.68
44,-0.86,-39.34,67.46,10.92,-25.24,-16.6,0.72,0.57,-0.7
45,24.53,-43.37,69.86,-20.14,60.96,-97.8,0.66,0.68,-0.72
46,19.43,-56.68,65.85,10.56,24.3,-3.29,0.41,0.83,-0.58
47,-15.3,-36.84,67.95,15.2,-19.4,94.69,-0.11,0.79,-0.48
48,26.54,-45.77,69.61,-8.8,-53.18,74.73,0.38,0.61,-0.87
49,7.03,-56.92,65.15,8,-29.5,0,0.79,0.47,-0.66
50,-9.02,-34.99,75.44,13.23,40.61,-113.9,0.53,0.79,-0.71
51,12,-49.99,73.96,0.55,26.62,-54.82,0.18,0.81,-0.45
52,-17.2,-32.3,76.73,12.11,-39.27,102.4,0.29,0.59,-0.82
53,-23.2,-18.58,71.8,-11.73,-45.03,27,0.86,0.65,-0.63
54,7.97,-26.4,83.65,-8.4,107.12,-84.9,0.38,0.89,-0.45
55,32.69,-40.65,76.28,47.08,-27.89,-32.2,-0.08,0.83,-0.39
56,-1.75,-36.86,75.76,7.18,-45.68,115.15,0.19,0.63,-0.85
57,-2.07,-18.95,79.57,-0.43,-22.21,46.33,0.43,0.68,-0.83
58,20.82,-25.78,81.08,16.73,68.66,-66.49,0.72,0.76,-0.61
59,14.99,-34.09,75.28,-17.44,51.1,-89.9,0.12,0.89,-0.46
60,-22.8,-15.16,75.67,50.94,-32.9,30.76,0.17,0.79,-0.6
61,-18.76,-7.19,75.72,-20.88,-57.24,125,0.46,0.53,-0.8
62,22.31,-18.05,80.09,4.5,14.11,-6.75,0.63,0.65,-0.68
63,-10.7,-40.53,79.34,-10.09,73.69,-105,0.45,0.84,-0.54
64,-24.2,-18,73.39,28.49,-4.48,-7.36,0.18,0.84,-0.37
65,-0.7,-20.3,73.71,12.59,-27.08,80.4,0.38,0.65,-0.71
66,27.19,-34.55,75.47,-15.85,-33.02,57.8,0.55,0.65,-0.78
67,7.01,-34.71,77.86,6.32,74.77,-87.99,0.53,0.82,-0.61
68,-12.1,-12.08,70.6,2.15,29.4,-72.44,-0.02,0.94,-0.47
69,20.18,-15.66,74.29,22.5,-43.57,86.15,0.14,0.71,-0.7
70,9.54,-27.61,74.31,-5.02,-72.81,87.95,0.54,0.64,-0.69
