,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,-0.39,-26.76,82.57,5.16,-2.93,-1.51,0.29,0.83,-0.61
1,-0.13,-26.24,82.6,5.07,0.08,-0.5,0.26,0.84,-0.61
2,-0.11,-26.38,83.11,7.11,-2.37,-0.41,0.28,0.84,-0.61
3,-21.1,-11.24,80.26,-7.59,57.14,-81.73,0.06,0.95,-0.57
4,24.66,-30.87,86.78,30.79,-82.91,95.2,-0.24,0.81,-0.59
5,23.23,-47.21,77.85,-28.05,-68.22,89.3,0.27,0.73,-0.87
6,-7.47,-39.23,70.34,-23.63,26.16,-26.6,0.47,0.89,-0.62
7,-27.7,-16.11,73.45,12.89,86.5,-106.9,-0.02,0.88,-0.36
8,2.18,-14.24,81.29,33.63,4.09,8.37,-0.08,0.82,-0.47
9,27.71,-24.22,76.79,-10.84,-39.14,107,0.39,0.65,-0.8
10,8.46,-35.12,64.59,-43.38,-41.76,32.6,0.73,0.8,-0.54
11,-20,-11.86,60.08,-16.66,83.15,-71.5,0.23,0.97,-0.42
12,-6.71,-4.44,68.21,30.61,26.89,-25.82,-0.1,0.93,-0.28
13,32.55,-20.78,69.87,9.54,-65.07,125.67,0.14,0.7,-0.56
14,18.67,-40.88,60.88,-30.65,-78.21,71.7,0.66,0.68,-0.64
15,-15.5,-40.81,60.47,-0.32,-2.39,-60.05,0.5,0.97,-0.55
16,-16.7,-26.7,56.99,-15.05,51.59,-64.8,0.15,0.93,-0.36
17,8.57,-27.39,72.55,61.08,-6.18,32.95,0.09,0.82,-0.38
18,23.43,-29.08,68.87,-8.6,-6.92,90.48,0.49,0.61,-0.76
19,0.03,-43.75,57.85,-38.66,-57.49,0.1,0.73,0.65,-0.65
20,-26.8,-16.95,57.69,-0.32,103.05,-103,0.27,0.9,-0.55
21,-9.82,-11.7,69.36,46.43,16.87,-37.76,-0.16,0.92,-0.51
22,46.47,-29.41,66.44,-6.31,-69.28,179.4,0.41,0.6,-0.72
