,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,-15.3,-33.75,61.49,-51.61,-64.11,27.3,0.37,0.65,0.42
1,-11.2,-29.21,47.23,-7.26,16.19,-55.1,0.67,0.85,0.33
2,22.09,-35.52,39.2,-55.33,15.56,-43.3,0.25,0.65,0.47
3,-19.1,-45.24,53.22,-26.19,-24.16,84.9,0.57,0.17,0.76
4,5.51,-34.82,64.08,58.65,-37.8,-73.9,0.67,0.41,0.57
5,4.71,-19.01,102.56,45.08,40.77,21.26,0.65,0.73,0.37
6,19.1,-35.93,111.4,36.78,-4.76,-4.63,0.63,0.9,0.4
7,-17.7,-31.87,91.52,122.75,66.67,18.18,0.39,0.7,0.26
8,3.4,-43.47,70.05,44.63,-65.43,74.08,0.68,0.84,-0.44
9,0.57,-49.22,64.91,-69.79,16.38,-68.2,0.67,0.87,-0.28
10,-13,-47.82,56.04,-81.23,-47.81,13.1,0.35,0.72,0.23
11,20.93,-56.56,48.23,-17.31,-24.8,2.19,0.72,1,0.48
12,-8.82,-62.31,56.01,-32.67,2.63,-50.31,0.49,0.7,0.45
13,-0.4,-61.04,67.21,-26.49,-38.19,80.4,0.38,0.36,0.62
14,9,-64.98,75.48,36.27,-24.14,-34,0.83,0.32,0.61
15,-6.51,-51.34,99.5,44.85,-0.58,-1.54,0.39,0.71,0.28
16,15.4,-42.57,115.18,35.63,-20.35,34.6,0.65,0.96,0.38
17,-5.5,-41.92,105.16,101.27,50.03,-25.1,0.52,0.65,0.34
18,-13.9,-45.49,76.64,69.74,31.35,59.69,0.44,0.82,-0.27
19,15.26,-57.88,73.24,-29.38,1.87,-21.51,0.78,0.94,-0.33
20,-30.3,-55.04,58.71,-107.56,-16.44,-53,0.4,0.72,0.05
21,17.16,-62.35,45.34,-8.62,-52.11,58.71,0.5,0.72,0.5
22,1.88,-75.57,50.05,-54.05,8.41,-117,0.88,1,0.41
23,-17.8,-71.78,66.59,-49.37,-35.07,66.2,0.25,0.38,0.57
24,18.93,-71.02,74.88,24.32,-55.06,7.26,0.91,0.24,0.71
25,-6.91,-62.47,85.67,67.09,7.44,-68.47,0.35,0.53,0.41
26,8.09,-50.49,106.17,36.18,-2.48,73.09,0.67,0.83,0.28
27,0,31.1,0.92,49.5,29.56,-26.67,0.7,0.64,0.49
28,10.8,-55.68,112.21,33.79,-22.17,41.55,0.32,0.68,0.12
29,-19,-53.91,89.36,-82.08,3.6,-73.48,0.81,0.87,-0.22
30,10.98,-70.77,69.78,-71.96,-71.43,42.4,0.59,0.82,-0.3
31,-14.1,-64.44,65.74,-12.82,19.89,-54.3,0.46,0.64,0.38
32,-4.14,-61.83,52.34,-51.37,3.03,-15.98,0.75,0.94,0.35
33,20.03,-72.31,45.14,-21.68,-46.41,77.3,0.24,0.59,0.44
34,-23.8,-66.58,58.11,55.24,18.66,-91.54,0.55,0.12,0.76
35,13.3,-66.79,66.64,34.74,-6.82,51.35,0.59,0.34,0.46
36,-9.13,-53.84,74.6,36.46,49.11,-35.27,0.46,0.77,0.27
37,-3,-32.94,103.34,118.09,80.18,-11.8,0.92,0.77,0.28
38,10.3,-31.41,112.15,44.87,7.47,39.73,0.44,0.75,0.11
39,-21.2,-30.7,86.57,-92.5,3.85,-81.67,0.75,0.79,-0.34
40,5.72,-39.82,68.95,-65.32,-37.32,22,0.65,0.81,-0.22
41,-4.53,-39.15,65.23,-11.47,2.13,-17.49,0.37,0.68,0.33
42,-12.8,-32.59,43.46,-85.21,24.17,-49.5,0.78,0.97,0.45
43,24.69,-43.35,35.56,-26.92,-46.17,94.9,0.34,0.62,0.37
44,-19.2,-52.53,50.92,63.27,-37.28,-74.3,0.16,0.17,0.66
45,16.23,-47.35,63.71,50.77,17.37,62.65,0.66,0.45,0.61
46,-0.36,-45.16,71.2,32.97,7.53,-1.38,0.49,0.77,0.24
47,-2.3,-36.47,94.16,94.25,31.66,-8.86,0.87,0.99,0.38
48,21.5,-44.06,110.43,71.98,-31.5,83.28,0.37,0.72,0.29
49,-9.96,-39.47,97.48,-41.19,18.34,-38.4,0.47,0.75,-0.29
50,-13.2,-40.05,71.29,-98.34,-3.98,-50.9,0.86,0.85,-0.32
51,11.68,-53.62,69.03,-4.17,-54.89,45.11,0.38,0.66,0.21
52,-21.6,-48.49,56.44,-48.9,16.15,-83.2,0.77,0.81,0.55
53,16.26,-54.3,41.57,-55.12,-30.05,62.7,0.46,0.9,0.27
54,-5.82,-64.75,52.39,47.15,-44.05,-22.3,0.08,0.32,0.62
55,-6.54,-59.38,65.81,55.69,16.82,-25.26,0.69,0.33,0.74
56,10.96,-62.2,74.07,36.66,-15.75,42.32,0.48,0.55,0.39
57,-13.4,-55.36,87.48,59.64,24.11,-51.66,0.62,0.82,0.57
58,13.2,-38.53,114.87,114.76,63.68,51.05,0.69,0.63,0.46
59,5.19,-41.38,113.14,3.92,-11.46,20.04,0.46,0.77,-0.08
60,-13.6,-40.02,80.08,-123.88,3.69,-52.6,0.84,0.99,-0.36
61,13.19,-50.37,75.13,-14.25,-42.24,50.9,0.41,0.7,0.02
62,-21.7,-41.15,64.46,-39.12,34.73,-84,0.63,0.76,0.42
63,4.07,-38.24,50.79,-49.77,9.44,15.67,0.74,1,0.26
64,7.22,-54.27,52.51,13.87,-65.55,27.79,0.35,0.42,0.54
65,-12.4,-60.98,63.61,47.78,-29.45,-48.1,0.5,0.12,0.85
66,18.05,-63.55,70.55,30.54,-14.04,69.69,0.51,0.45,0.45
67,-12.2,-54.54,78.97,38.66,33.01,-47.15,0.7,0.83,0.32
68,-1,-33.18,105.72,110.11,81.31,-4.1,0.73,0.67,0.34
69,13.7,-34.69,120.69,68.56,-6.4,53.17,0.4,0.82,0.1
70,-17.6,-39.63,97.1,-83.31,-19.4,-67,0.6,0.93,-0.33
71,5.15,-47.51,79.48,-63.56,-33.3,19.8,0.63,0.81,-0.19
72,-2.92,-49.18,77.49,-2.91,-8.66,-11.23,0.43,0.68,0.32
73,-14.4,-45.96,60.72,-63.17,9.64,-55.81,0.71,0.91,0.41
74,19.45,-57.66,50.72,-33.56,-49.95,75.1,0.42,0.69,0.37
75,-18.1,-56.21,63.29,53.95,2.21,-70.05,0.37,0.27,0.66
76,7.98,-52.33,66.06,10.53,10.07,30.7,0.5,0.43,0.56
77,0.06,-54.51,72.23,27.34,-11.62,0.22,0.34,0.84,0.1
78,-4.7,-32.02,100.6,117.45,87.51,-18.1,0.68,0.92,0.38
79,16.3,-27.39,118.48,79.28,18.44,63.27,0.53,0.7,0.18
80,-8.6,-30.89,102.1,-54.33,-12.61,-33,0.52,0.83,-0.27
81,-5.98,-35.72,76.32,-96.56,-20.2,-23,0.33,0.63,0.22
82,21.13,-43.55,71.14,-14.28,-30.62,81.2,0.69,0.62,0.52
83,-27.8,-38.06,59.16,-45.37,19.85,-107,0.55,0.89,0.35
84,15.65,-36.88,46.3,-48.41,1.13,60.43,0.19,0.44,0.52
85,-10.1,-43.15,53.49,34.08,-23.32,-38.9,0.96,0.3,0.81
86,-3.42,-45.36,64.43,46.96,-9.28,-13.21,0.51,0.45,0.38
87,13.57,-51.02,75.67,47.14,-25.79,52.41,0.52,0.92,0.48
88,-8.48,-37.05,93.96,79.55,54.37,-32.75,0.63,0.61,0.45
89,14.3,-29.19,119.78,108.79,29.92,55.01,0.43,0.77,-0.22
90,-3.5,-28.42,112.17,-18.96,4.67,-13.58,0.8,0.94,-0.32
91,-11.2,-32.42,83.12,-106.77,-15.25,-43,0.42,0.6,0.21
92,-25.8,-32.76,68.18,-15.65,-49.42,51.1,0.66,0.72,0.53
93,4.68,-31.26,52.18,-33.72,46.35,-99.2,0.64,1.02,0.32
94,2.2,-40.54,55.26,-58.71,5.71,18.05,0.4,0.42,0.52
95,-16.2,-38.36,67.65,19.38,-36.3,8.51,0.63,0.16,0.8
96,21.56,-54.39,77.53,52.81,7.79,-62.56,0.55,0.58,0.55
97,-7.05,-40.83,91.84,41.75,-65.45,83.25,0.65,0.99,0.25
98,3.06,-26.83,118.93,63.82,52.23,-27.1,0.66,0.61,0.46
99,12,-29.09,125.08,113.91,54.34,11.83,0.42,0.76,-0.06
100,-17,-31.41,91.92,36.66,-6.98,46.44,0.71,0.78,-0.33
101,8.46,-46.39,74.13,-121.39,-8.61,-65,0.56,0.82,-0.23
102,-18.3,-40.57,64.94,-62.82,-59.2,32.5,0.57,0.6,0.47
103,3.5,-39.52,52.91,-33.89,20.25,-70.7,0.59,1.08,0.47
104,26.22,-63.09,47.22,-46.32,0.65,13.47,0.25,0.62,0.39
105,-20,-66.23,64.91,-15.2,-94.83,101,0.59,0.08,0.72
106,13.69,-57.22,69.72,75.17,-16.27,-77.2,0.61,0.36,0.62
107,-4.63,-58.96,73.48,21.66,31.23,52.66,0.54,0.71,0.25
108,0.6,-36.42,103.23,18.92,-10.34,-17.8,0.68,0.83,0.41
109,16.9,-39.64,115.6,122.56,85.46,2.31,0.35,0.65,0.27
110,-14.9,-43.24,96.48,-65.66,-13.82,-57,0.6,0.83,-0.22
111,-1.84,-56.16,73.96,-83.52,-54.18,-7,0.87,0.9,-0.14
112,9.42,-64.63,72.48,-1.2,-37.63,36.36,0.39,0.67,0.28
113,-19.4,-60.76,58.78,-52.6,8.93,-74.95,0.7,0.88,0.55
114,15.86,-66.29,46.07,-45.92,-27.08,61.2,0.39,0.82,0.33
115,-14.3,-67.79,57.84,52.05,-10.47,-55.4,0.44,0.39,0.64
116,5.58,-66.94,77.86,41.9,5.27,-13.22,0.62,0.29,0.72
117,-6,-50.94,103.88,38.56,-17.12,21.53,0.24,0.76,0.25
118,16.2,-63.45,120.76,109.25,58.73,-23.4,0.44,1.09,0.44
119,-11,-60.56,102.1,75.58,-53.34,62.36,0.44,0.64,0.32
120,-9.63,-61.78,75.57,-62.81,8.32,-44.68,0.48,0.76,-0.26
121,13.96,-71.81,69.88,-98.5,-9.81,-37,0.83,0.86,-0.25
122,-23.6,-52.99,60.74,-17.04,-44.71,53.9,0.4,0.65,0.26
123,10.76,-51.51,50.27,-34.45,68.43,-91.3,0.58,0.65,0.54
124,-1.97,-71.11,55.92,-36.63,1.38,41.37,0.44,0.82,0.35
125,-14.7,-72.16,68.45,29.48,-79.16,-7.6,0.36,0.4,0.68
126,13.71,-71.25,77.12,52.02,-10.6,-56.6,1.01,0.19,0.84
127,-10.8,-53.47,97.96,37.68,-3.6,52.73,0.42,0.57,0.39
128,12.6,-32.78,117.31,89.14,65.11,-41.97,0.54,0.9,0.54
129,-3.6,-34.07,108.22,83.33,78.37,48.81,0.47,0.63,0.45
130,-16.4,-40.9,76.58,-24.6,-3.27,-14,0.41,0.93,-0.21
131,10.63,-58.18,69.84,-119.55,-28.55,-63,0.97,0.95,-0.23
132,-19.3,-46.57,57.72,-22.2,-70.92,40.8,0.36,0.68,0.15
133,7.75,-43.92,41.4,-47.05,41.39,-74.8,0.49,0.7,0.45
134,-0.92,-59.29,46.52,-62.23,6.1,29.92,0.5,1,0.33
135,-17.3,-56.95,59.23,25.67,-60.64,-3.53,0.2,0.38,0.48
136,12.56,-54.93,63.94,51.63,5.67,-66.88,0.9,0.19,0.7
137,-13.9,-35.28,79.47,19.66,3.34,48.49,0.5,0.56,0.37
138,10.7,-21.21,106.39,66.46,76.33,-53.66,0.48,0.85,0.37
139,4.77,-24.49,105.74,110.52,55.04,41.21,0.67,0.69,0.51
140,-17.4,-27.56,76.82,6.72,-10.11,18.34,0.4,0.78,0.05
141,9.75,-39.12,59.43,-110.05,-12.56,-67,0.8,0.93,-0.21
142,-15.2,-34.13,51.97,-65.08,-46.64,37.5,0.31,0.73,-0.02
143,-1.04,-28.37,37.91,-28.01,19.46,-58.9,0.39,0.68,0.46
144,16.62,-45.33,38.6,-54.27,19.69,-4.01,0.76,0.97,0.48
145,-16.7,-51.91,53.49,8.24,-65.9,63.92,0.16,0.43,0.54
146,12.73,-49.81,60.14,61,-29.45,-64.7,0.73,0.07,0.83
147,-7.68,-40.12,71.45,27.11,5.46,49.15,0.37,0.43,0.6
148,2.75,-28.14,102.04,48.98,37.24,-29.66,0.52,0.74,0.28
149,16.4,-31.16,107.94,124.1,46.07,10.59,0.71,0.7,0.53
150,-18.3,-30.76,84.25,31.93,-11.19,63.37,0.39,0.73,0.05
151,0.53,-41.26,63.97,-85.92,2.43,-70.69,0.6,0.83,-0.3
152,-2.68,-43.85,61.64,-75.52,-42.44,2.05,0.64,0.85,-0.19
153,-7.39,-35.43,44.36,-6.78,-12.08,-10.3,0.41,0.64,0.39
154,17.23,-41.33,35.55,-67.85,30.66,-28.5,0.66,0.96,0.56
155,-17,-51.86,53.48,73.89,-42.62,-65.3,0.36,0.69,0.42
156,-0.11,-45.73,61.87,34.75,21.92,-0.43,0.48,0.23,0.76
157,1.26,-44.86,67.38,24.39,1.9,4.86,0.51,0.32,0.56
158,0.83,-22.87,98.7,128.05,86.85,3.21,0.51,0.66,0.33
159,9.1,-19.57,116,79.35,17.59,35.13,0.71,0.9,0.39
160,-6.2,-19.15,104.36,-35.22,5.27,-24.14,0.51,0.72,0.08
