,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,-9.59,-26.46,84.19,139.06,-52.2,-37,-0.03,0.67,0.13
1,1.15,-7.55,85.61,10.45,74.83,4.41,0.39,0.91,0.51
2,9.71,4.75,52.41,-131.81,46.27,37.5,-0.21,0.96,-0.15
3,-2.26,55.84,-7.14,-224.54,207.73,-8,0.2,-0.82,0.94
4,3.54,57.19,-22.9,-55.77,13.75,13.66,-0.09,-1.02,0.73
5,1.79,55.84,-18.98,21.23,2.07,6.88,-0.16,-0.74,0.45
6,-8.53,17.28,26.73,187.89,-146.32,-32,-0.03,-0.97,1
7,-22.46,2.39,79.09,212.44,-54.69,-86,0.16,0.16,0.55
8,-16.95,1.78,104.65,102.2,-1.56,-65.1,0.05,0.93,0.15
9,5.09,9.87,95.34,-32.28,34.78,19.65,0.19,0.88,0.2
10,17.04,19.58,37.19,-223.08,41.63,65.7,0.09,0.4,0.74
11,7.41,27.38,-9.82,-180.05,30.49,28.6,-0.39,-0.3,0.79
12,-7.44,23.6,-24.19,-51.34,-13.8,-28,-0.4,-0.95,0.69
13,3.49,18.94,-20.38,20.77,-16.36,13.46,-0.14,-0.77,0.46
14,-17.84,-8.38,41.52,250.13,-104.68,-68,0.22,-0.65,0.94
15,-21.6,-21.67,82.48,162.11,-52.57,-83,0.14,0.5,0.28
16,-0.27,-29.16,82.65,1.24,-32.37,-1.05,0.13,1.09,0.17
17,3.33,-21.29,72.93,-37.63,28.34,12.85,0.15,0.93,0.23
18,16.82,5.79,12.77,-233.34,106.5,64,0.1,0.28,0.6
19,12.88,44.78,-42.57,-214.53,160.68,49,0.43,-0.83,1
20,2.5,35.85,-44.6,-6.04,-30.03,9.66,-0.16,-0.92,0.61
21,0.53,21.06,-29.42,62.95,-54.21,2.05,-0.06,-0.91,0.6
22,-26.19,11.46,32.92,250.13,-32.18,-101,0.39,-0.52,1.01
23,-28,-6.59,78.46,177.44,-67.88,-107,0.18,0.57,0.21
24,3,-5.38,70.02,-33.72,4.33,11.57,0.06,1.03,0.23
25,11.86,-2.42,46.43,-95.4,11.79,45.81,0.08,0.89,0.26
26,18.56,14.03,-14.07,-233.26,67.21,71.6,0.13,-0.24,0.83
27,-5.54,7.67,-29.93,-58.15,-24.55,-21,-0.17,-0.98,0.83
28,2.56,2.99,-24.55,25.58,-19.69,9.83,-0.23,-0.8,0.51
29,-1.91,-31.62,26.62,208.4,-137.87,-7,0.12,-0.85,0.98
30,-26.1,-43.59,86.8,240.59,-51.16,-100,0.11,0.29,0.38
31,-3.1,-44.6,103.38,66.66,-10.57,-12.1,0.05,0.96,0.09
32,2.53,-39.32,97.61,-17.69,15.67,9.76,0.16,0.88,0.29
33,11.95,-25.19,47.85,-193.97,51.6,46.1,0.09,0.67,0.39
34,7,-37.04,-12.73,-232.08,-50.98,27,0.06,-0.33,0.73
35,-0.3,-38.23,-23.84,-38.58,-11.05,-1.1,-0.04,-0.91,0.77
36,-0.5,-37.25,-18.66,25.62,-3.3,-2.02,-0.11,-0.75,0.54
37,-9.07,-62.98,38.09,230.79,-107.73,-35,0.21,-0.63,0.89
38,-23.4,-61.12,94.14,225.24,-0.01,-90.1,0.18,0.35,0.48
39,-3,-58.64,101.14,30.15,0.44,-11.68,0.03,0.96,0.14
40,2.63,-55.44,94.16,-23.16,4.98,10.17,0.15,0.88,0.27
41,16.72,-39.75,44.36,-196.08,55.69,64.5,0.12,0.67,0.25
42,9.27,-32.57,-19.44,-243.4,23.02,35.7,0.06,-0.59,0.77
43,-0.3,-23.32,-29.24,-34.33,29.51,-1.49,-0.27,-0.88,0.7
44,-0.9,-25.75,-28.31,8.34,-15.03,-3.74,-0.15,-0.8,0.48
45,-11.6,-48.5,26.46,201.21,-12.29,-121,0.43,-0.61,1.08
46,-31.5,-50.87,76.52,-9.37,-31.05,0.79,0.39,0.29,0.58
47,0.2,-56.91,74.17,-64.79,28.37,24.96,0.15,0.96,0.19
48,6.47,-47.94,57.81,-226.4,187.7,12,0.15,0.88,0.32
49,3.21,0.38,0.61,-159.53,74.5,1.27,0.05,0.26,0.37
50,0.33,19.22,-40.48,37.68,-38.01,13.7,-0.16,-0.61,0.86
51,3.55,9.26,-31.62,41.89,0.01,-1.44,-0.11,-0.81,0.6
52,-0.37,9.3,-21.94,224.81,-98.22,-48,-0.2,-0.84,0.67
53,-12.4,-15.83,34.06,191.03,-34.28,-63,0.13,-0.29,0.81
54,-16.3,-23.98,82.82,-11.44,-5.25,-6.41,0.07,0.6,0.32
55,-1.66,-24.51,79.7,7.54,24.22,-0.17,0.08,0.98,0.23
56,-0.04,-17.86,81.18,-222.58,34.65,-17,0.15,0.92,0.3
57,-4.62,-8.13,23.81,-162.16,84.82,-10,-0.12,0.43,0.58
58,-2.85,13.33,-18.6,-40.76,1.28,11.62,0.02,-0.5,1.09
59,3.01,13.49,-30.08,25.72,1.21,-1.17,-0.18,-0.88,0.66
60,-0.3,13.51,-24.51,250.13,-200.27,21,-0.11,-0.75,0.6
61,5.53,-36.66,37.05,198.18,-14.04,-50,-0.06,-0.55,0.64
62,-13,-39.04,87.05,-42.11,20.53,10.65,0.11,0.6,0.4
63,2.77,-32.57,75.99,-51.33,-3.31,-1.28,0.1,0.98,0.28
64,-0.33,-32.32,63.39,-250.14,8.67,23.58,0.1,0.99,0.14
65,6.11,-28.63,-0.97,-110.8,-18.18,5.3,-0.08,0.13,0.75
66,1.39,-31.42,-30.3,18.63,-23.84,-3.65,-0.26,-0.74,0.68
67,-0.9,-35.92,-26.46,115.44,-50.53,28.6,-0.08,-0.82,0.68
68,7.45,-46.69,1.63,249.69,-32.6,-49,-0.22,-0.87,0.86
69,-12.7,-53.04,64.14,122.7,10.21,-20.8,0.03,0.15,0.67
70,-5.41,-48.3,95.26,-24.07,18.32,11.69,-0.03,0.86,0.2
71,3.04,-41.99,88.48,-162.92,-57.5,21,0.08,0.95,0.22
72,5.48,-54.78,47.26,-200.38,82.61,60.8,0.07,0.84,0.29
73,15.75,-33.2,-4.22,-104.4,14.75,-24,0.35,0.07,0.64
74,-6.4,-27.66,-31.98,23.63,-32.82,-1.04,-0.26,-0.82,0.66
75,-0.2,-34.04,-26.88,174.17,-189.45,40,-0.28,-0.72,0.48
76,10.4,-79.13,15.56,197.95,-8.89,-113,-0.34,-0.91,0.73
77,-29.4,-79.64,64.37,48.89,-27.97,-3.45,0.53,0.08,0.71
78,-0.9,-83.22,77,6.81,6.91,17.13,-0.08,0.87,0.22
79,4.44,-78.7,78.04,-91.95,36.98,3.73,0.23,0.89,0.44
80,0.96,-66.78,54.8,-161.05,-24.56,-18,0.16,0.82,0.28
81,-4.71,-70.09,13.01,-107.15,0.19,-41.9,-0.05,0.19,0.97
82,-10,-66.4,-16.1,3.89,-6.19,-6.77,-0.48,-0.96,0.79
83,-1.7,-65.07,-16.51,174.23,-73.63,33,-0.09,-0.76,0.62
84,8.56,-80.59,25.83,236.71,-88.83,-55,-0.09,-0.77,0.88
85,-14,-100.32,85.1,65.18,-14.94,-29.4,0.29,0.47,0.57
86,-7,-100.07,101.46,-14.08,12.42,-2.95,0.01,0.96,0.04
87,-0.77,-93.2,96.84,-188.67,30.95,33.8,0.1,0.93,0.26
88,8.77,-82,48.34,-242.46,80.69,-17,0.07,0.65,0.42
89,-4.5,-57.91,-14.47,-11.47,-30.14,-7.2,-0.26,-0.21,0.74
90,-1.8,-62.66,-18.66,9.07,2.26,-0.47,-0.21,-0.79,0.68
91,-0.1,-59.29,-17.69,157.06,-118.18,53,-0.13,-0.75,0.6
92,13.84,-85.49,20.39,236.04,-49.81,-35,-0.4,-0.78,0.77
93,-9.18,-94.91,79.57,47.5,-18.44,-15.3,0.13,0.32,0.62
94,-3.98,-95.73,91.23,-20.71,4.02,9.5,0.02,0.95,0.24
95,2.47,-91.06,85.1,-176.15,-47.87,4,0.07,0.88,0.36
96,1.04,-99.58,40.08,-206.11,17.98,6.54,0.09,0.64,0.45
97,1.69,-90.95,-14.07,-25.27,-3.97,-8.42,-0.07,-0.5,0.77
98,-2.1,-87.92,-21.73,12.49,0.38,-2.98,-0.19,-0.88,0.77
99,-0.7,-83.91,-19.73,250.13,-97.84,-2.4,-0.17,-0.74,0.61
100,-0.6,-105.15,41.94,186.2,-59.59,-53,0.1,-0.46,0.71
101,-13,-116.21,88.73,-9.27,7.22,3.58,0.13,0.55,0.37
102,0.93,-110.06,85.94,-49.83,4.27,3.08,0.14,1.02,0.2
103,0.8,-104.69,73.15,-212.56,27.9,20.4,0.04,0.96,0.24
104,5.29,-93.8,18.28,-192.94,116.79,-31,0.07,0.26,0.61
105,-8.1,-61.36,-31.88,24.23,-22.4,11.59,0.18,-0.68,0.91
106,3,-64.35,-26.59,62.69,12.98,24.4,-0.05,-0.7,0.58
107,6.35,-58,-11.7,250.13,-42.15,-32,-0.31,-0.95,0.88
108,-8.53,-66.8,50.58,99.24,-50.35,-15.3,0.21,-0.22,0.75
109,-3.97,-76.83,76.5,-41.01,39.98,10.14,0.08,0.96,0.11
110,2.64,-64.06,66.17,-223.4,108.82,51,0.12,0.92,0.24
111,13.43,-35.31,8.43,-241.61,66.21,-10,0.32,0.17,0.79
112,-2.7,-17.29,-53.93,-5.98,-10.6,-9.17,-0.07,-0.93,0.81
113,-2.3,-18.8,-55.5,55.14,-35.73,13.94,-0.19,-0.83,0.52
114,-9.57,-55.75,21.46,250.13,-119.56,-36,-0.21,-0.86,0.64
115,-9.93,-65.45,66.32,172.4,-47.07,-38,0.17,-0.34,0.71
