,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,9.22,-70.78,86.22,28.69,-31.45,35.31,-0.03,0.88,-0.31
1,3.27,-79.7,90.37,13.11,-43.44,98.24,0.58,0.65,-0.65
2,-27.8,-66.97,94.33,19.06,-3.93,11.72,0.92,0.68,-0.6
3,-13.6,-57.48,83.17,23.16,42.2,-107.3,0.49,0.87,-0.71
4,16.58,-69.25,87.34,-40.86,27.38,-52.6,0.01,0.94,-0.34
5,16.71,-89.82,85.46,20.65,-54.15,64,0.24,0.79,-0.41
6,-7.86,-88.78,92.84,1,-80.57,59.48,0.75,0.64,-0.61
7,-27.2,-59.59,84.62,37.66,-4.07,-30.34,0.77,0.72,-0.64
8,-13.9,-52.34,80.95,-26.5,106.38,-105,0.41,0.93,-0.6
9,36.99,-69.34,86.42,-12.66,19.35,-53.7,-0.01,0.85,-0.28
10,12.72,-81.08,87.06,28.76,-73.48,142.8,0.35,0.64,-0.71
11,-24.5,-67.05,94.08,11.01,-49.08,45.27,0.61,0.54,-0.81
12,-16.9,-53.23,81.77,36.37,49.22,-94.66,0.75,0.76,-0.69
13,-1.94,-59.85,83.31,8.76,-35.14,-7.47,0.1,0.9,-0.53
14,35.11,-76.16,86.31,19.54,-71.95,135.5,-0.01,0.91,-0.41
15,3.05,-91.72,89.11,19.83,-68.86,11.75,0.36,0.62,-0.75
16,-12.9,-77.65,95.12,32.77,46.87,-49.85,0.7,0.65,-0.73
17,-20.2,-55.17,80.35,-52.32,80.25,-78.1,0.63,0.71,-0.76
18,28.86,-72.37,86.65,-16.41,-46.6,-16,0.28,0.87,-0.64
19,10.61,-80.79,87.52,45.68,-36,103,0.06,0.79,-0.41
20,-22.3,-60.67,86.83,12.86,-39.9,40.96,0.24,0.77,-0.68
21,-24.2,-51.03,77.93,4.86,73,-85.79,0.68,0.57,-0.8
22,16.07,-60.55,86.23,-31.72,30.23,-93.4,0.66,0.77,-0.65
23,-4.99,-70.29,88.49,34.99,-45.56,61.82,0.14,0.93,-0.49
24,-28.9,-43.28,86.53,-0.17,-61.78,101.7,0.07,0.76,-0.31
25,-12.1,-42.04,82.2,23.98,11.61,-17.81,0.57,0.61,-0.65
26,22.81,-52.87,89.29,-0.4,102.56,-111,0.75,0.6,-0.64
27,18.63,-60.31,90.6,-14.71,-2.63,-46.6,0.67,0.83,-0.64
28,-31.1,-33.19,79.1,34.85,-48.19,88.05,-0.06,0.83,-0.29
29,7.02,-47.7,86.13,15.74,-31.89,71.65,0.72,0.45,-0.72
30,29.11,-52.77,89.72,19.18,-1.59,-46.76,0.8,0.64,-0.75
31,-0.19,-61.83,86.5,-46.15,93.04,-111,0.31,0.83,-0.45
32,-21.7,-44.23,77.98,30.8,-62.56,26.99,0.08,0.78,-0.4
33,-20.3,-33.41,76.64,22.54,-23.79,112.3,0.47,0.61,-0.71
34,21.11,-22.86,86.28,-2.76,-38.27,-0.75,0.81,0.56,-0.77
35,18.28,-33.7,87.21,-26.83,66.21,-84,0.74,0.87,-0.72
36,2.06,-39.48,84.67,-3.69,35.67,-72.79,0.21,0.86,-0.24
37,-28,-16.75,80.03,44.21,40.79,81.18,0.43,0.69,-0.65
38,-11.4,-19.42,73.38,11.89,-42.88,70.6,0.52,0.66,-0.75
39,12.25,-28.87,80.3,-1.33,-23.21,7.96,0.66,0.62,-0.76
40,-15.4,-22.02,83.47,-12.15,89.17,-108,0.5,0.81,-0.67
41,-26.68,-3.76,78.15,0,-44.08,0,0.04,0.91,-0.41
42,4.87,-17.77,78.99,48.5,29.91,122.12,0.6,0.61,-0.52
43,29.13,-31.14,82.22,-5.58,-56.98,43.75,0.68,0.58,-0.8
44,-4.86,-45.02,85.1,19.9,27.93,-59.47,0.62,0.68,-0.73
45,-23.4,-21.64,81.32,-16.34,72.82,-102,0.34,0.86,-0.58
46,-16.8,-22.08,74.29,6.34,-57.11,18.74,-0.04,0.79,-0.46
47,23.42,-34.49,81.18,18.24,-47.08,104,0.67,0.69,-0.62
48,17.78,-42.84,78.5,20.05,-55.33,-18.7,0.67,0.59,-0.8
49,-7.9,-46.93,78.84,-23.76,-4.44,-65.1,0.51,0.83,-0.7
50,-26.9,-25.33,72.72,32.37,-51.27,90.44,0.09,0.83,-0.61
51,-5.58,-27.26,69.76,-2.7,-32.22,68.39,0.22,0.67,-0.63
52,26.11,-32.8,73.94,9.44,-16.34,-30.51,0.77,0.59,-0.61
53,18.55,-43.27,72.36,-20.44,82.39,-104,0.86,0.59,-0.69
54,-9.21,-45.11,71.17,-10.78,-11.09,-21,0.37,0.91,-0.57
55,-23.9,-18.1,61.19,20.52,-24.24,100.8,0.07,0.86,-0.38
56,-5.25,-17.93,60.93,0.58,-40.98,71.08,0.24,0.67,-0.58
57,33.79,-13.4,66.92,1.74,-9.1,-35.56,0.7,0.59,-0.69
58,6.13,-29.9,67.83,-36.53,105.55,-92,0.6,0.58,-0.72
59,-28.28,-5.95,62.76,-2.81,-1.9,-20.2,0.51,0.88,-0.57
60,11.71,-6.55,60.01,26.72,18.26,130.47,0.03,0.84,-0.27
61,34.92,-30.93,63.92,9.8,-61.41,23.69,0.29,0.65,-0.6
62,2.59,-42.77,65.07,31.35,18.59,-63.4,0.85,0.59,-0.65
63,-19.5,-32.39,65.93,-39.11,72.02,-100,7,-16.42,0
64,-26.7,-13.73,51.4,-12.1,-2.95,45.2,0.56,0.68,-0.71
65,21.78,-29.98,65.88,21.25,-93.37,134.8,0.55,0.87,-0.57
66,23.53,-43.92,64.97,10.79,-45.51,9.98,0.04,0.83,-0.31
67,-11,-50.73,72.44,7.59,39.59,-75.27,0.6,0.45,-0.71
68,-29.2,-23.25,60.69,-54.08,66.05,-95.8,0.86,0.54,-0.75
69,-3.02,-19.24,59.92,56.89,-66.04,83.46,0.59,0.76,-0.72
70,33.04,-33.15,64.69,1.49,-56.47,90.85,0.15,0.95,-0.42
71,6.87,-45.67,60.7,34.92,-29.05,-42.5,0.1,0.74,-0.47
72,-29.1,-29.27,57.94,-43.6,105.09,-112,0.49,0.59,-0.73
73,-17.7,-14.81,54.11,-4.03,12.92,-11.68,0.73,0.75,-0.8
74,21.59,-35.06,67.05,22.31,-55.79,127,0.38,0.87,-0.61
75,-10.5,-34.68,73.37,-11.28,-50.56,26.5,0.06,0.91,-0.39
76,-30.34,-8.79,62.87,-8.21,64.11,-112.4,0.32,0.64,-0.69
77,-0.71,-20.99,67.01,-18.06,52.44,-68.1,0.58,0.63,-0.69
78,29.1,-32.68,72.05,38.31,-48.57,98.15,0.65,0.79,-0.56
79,6.4,-40.92,72.2,17.69,-30.01,77.11,-0.08,0.93,-0.24
80,-27.9,-14.19,67.18,30.65,1.05,-40.55,0.14,0.71,-0.57
81,-13.6,-16.5,64.29,-38.31,102.47,-117,0.65,0.63,-0.68
82,21.88,-44.57,74.01,16.54,-50.15,-2.72,0.62,0.64,-0.74
83,-17.1,-40.49,74.18,25.39,-48.08,112.3,0.45,0.83,-0.56
84,-28.1,-23.54,67.91,7.56,-32.23,24.63,0.02,0.8,-0.41
85,32.32,-25.65,74.04,-15.44,105.8,-107,0.25,0.59,-0.79
86,15.52,-34.68,72.91,-11.46,-10.58,-52,0.71,0.55,-0.74
87,-29.4,-16.94,63.81,39.89,-50.79,101.3,0.63,0.84,-0.66
88,22.5,-19.61,68.85,7.61,-58.84,78.15,0.1,0.9,-0.39
89,-3.36,-40.91,71.25,7.54,15.05,-66.04,0.22,0.69,-0.57
90,-15.2,-24.47,62.42,-21.37,64.12,-108,0.4,0.6,-0.85
91,-11.2,-15.33,63.6,1.45,55.95,-27.44,0.74,0.65,-0.77
92,26.07,-25.93,72.91,29.01,-67.82,124.7,0.31,0.84,-0.61
93,17.54,-33.44,71.7,2.98,-35.58,59.7,-0.18,0.83,-0.39
94,-13.6,-30.72,75.68,-17.43,57.09,-95.2,0.41,0.67,-0.77
95,-26.09,-8.94,69.2,-11.58,12.16,-105,0.6,0.56,-0.9
96,-3.6,-12.33,77.77,21.76,-13.29,86.55,0.78,0.73,-0.69
97,33.24,-28.44,76.95,6.14,22.92,0,0.18,0.87,-0.4
98,0.86,-28.4,76.66,-11.56,-63.76,88.5,0.01,0.77,-0.56
99,-25.2,-13.4,73.4,30.69,-18.65,-12.9,0.68,0.66,-0.64
100,-13.52,-7.05,72.36,-31.63,63.92,-58.8,0.74,0.73,-0.55
101,26.97,-19.87,78.16,3.63,33.82,-43.11,0.53,0.85,-0.58
102,20.91,-28.8,77.81,39.95,-41.13,100.2,0.11,0.87,-0.31
103,-12.3,-32.12,81.02,1.5,-29.75,67.72,0.43,0.78,-0.59
104,-28.97,9.01,71.56,22.04,11.42,-52.66,0.54,0.62,-0.77
105,-6.68,-3.13,69.28,-20.81,79.11,-93.5,0.75,0.69,-0.73
106,29.13,-22.96,75.58,37.73,-17.35,-13.8,0.3,0.89,-0.59
