,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,-5.54,11.15,42.51,54.63,-18.37,-21.3,0.44,-0.17,1.16
1,-12.65,26.98,65.56,96.31,68.04,-48.83,0.19,0.23,0.6
2,-12.53,25.79,74.66,40.12,1.4,-48.18,0.17,0.56,0.59
3,-3.79,38.11,75.65,8.1,52.96,-14.63,-0.06,0.62,0.54
4,7.79,14.13,38.73,-139.55,-93.07,30,-0.24,0.28,0.73
5,-1.92,3.59,17.74,-52.5,-14.96,34.9,0.1,-0.05,1.02
6,-1.32,8.99,19.9,-18.49,-20.76,-6.8,0.02,-0.14,0.9
7,-17.96,29.88,44.89,13.56,25.5,-5.09,0.39,-0.25,1.05
8,-9.36,20.52,64.75,103.73,91.2,-69.3,0.59,0,0.81
9,-5.61,8.88,69.89,81.11,-33.5,-36.1,-0.05,0.42,0.56
10,10.78,51.56,61.04,23.32,-44.8,-21.6,-0.12,0.65,0.57
11,8.29,29.08,38.63,-31.69,174.09,41.4,0.17,0.7,0.64
12,9.01,29.68,27.13,-82.33,-80.34,32,0.17,0.2,0.88
13,-0.36,27.2,22.29,-39.88,12.25,34.79,0.64,-0.02,1.02
14,2.04,18.69,26.48,-13.71,-2.6,-1.4,0.29,-0.15,0.98
15,-17.05,8.19,50.85,21.95,-28.56,7.86,0.16,-0.18,1.11
16,-5.37,10.11,67.24,100.63,-35.42,-65,0.3,0.1,0.7
17,6.08,77.72,44.81,67.63,8.27,-20.74,-0.06,0.44,0.52
18,4.48,50.58,25.87,9.22,62.5,-8.52,0.06,0.7,0.59
19,-0.09,50.23,17.87,-85.91,199.78,21.7,-0.04,0.5,0.52
20,-0.55,45.67,19.75,-70.22,-97.47,17.3,-0.09,0.14,0.99
21,1.36,37.63,30.24,-26.28,7.6,-0.33,0.1,-0.2,1.05
22,-7.86,46.12,53.92,12.38,-9.11,-2.11,0.12,-0.2,0.94
23,-13.02,36.08,66.91,46.54,-22.95,5.26,0.27,-0.16,1.22
24,-5.01,49.52,68.43,94.93,40.98,-30.22,0.07,0.33,0.57
25,9.13,84.25,22.96,53.68,-31.21,-50.2,0.16,0.6,0.57
26,5.37,68.3,7.72,8.05,61.63,-19.34,0.19,0.8,0.53
27,0.07,56.85,3.38,-174.44,149.15,35,0.13,0.21,0.72
28,-3.45,37.09,6.95,-57.08,-50.89,20.6,-0.06,-0.03,1.06
29,-5.44,25.58,33.99,-14.56,-34.56,0.27,0.05,-0.17,0.96
30,-10.05,25.16,49.61,15.24,-64.26,-12.4,0.16,-0.17,1.07
31,-3.11,23.09,54.11,109.58,-38.6,-20,0.14,-0.01,0.82
32,4.06,59.17,23.95,61.15,5.3,-38.64,0.24,0.53,0.51
33,0.21,53.09,13.48,18.38,-3.41,-12.02,0.09,0.75,0.67
34,-1.83,48.63,11.65,-42,63.17,7.8,-0.21,0.82,0.34
35,-0.25,43.44,17.31,-69.79,83.36,14.56,0.01,0.13,0.86
36,-3.36,40.92,44.58,-37.98,-12.95,0.82,0.23,-0.03,1.02
37,-9.99,20.38,60.6,-3.84,-7.28,-7.08,0.22,-0.14,0.96
38,-6.88,38.72,71.38,25.77,-11.94,-0.98,0.13,-0.14,1.06
39,8.93,75.79,47.63,111.26,-2.65,-12.9,0.04,0.11,0.81
40,4.19,47.48,25.65,65.38,-74.69,-38.5,0.11,0.49,0.6
41,-2.75,40.94,10.74,45.77,77.36,-26.57,0.03,0.64,0.63
42,-3.01,39.53,7.48,-86.47,144.57,32,0.04,0.72,0.47
43,2.23,34.96,15.06,-83.04,-101.02,16,0.06,0.21,0.84
44,-3.08,16.18,44.74,-55.14,-18.11,-10,0.06,-0.08,1.01
45,-9.19,21.57,59.03,-8.76,1.14,-11.53,0.03,-0.29,1.03
46,12.9,47.81,34.35,33.91,-12.85,8.65,-0.09,-0.25,1.09
47,-1.64,23.78,17.98,120.75,-68.17,-11,0.12,0.04,0.73
48,-6.46,34.07,10.64,57.61,26.15,-35.47,0.19,0.64,0.63
49,1.75,30.54,8.79,17.4,-13.75,-14,0.11,0.71,0.59
50,-1.58,3.93,30.04,-105.68,116.98,46,-0.05,0.61,0.43
51,-10.61,3.91,52.66,-61.4,-92.08,-6.3,-0.32,0.11,0.9
52,-12.74,-2.76,62.27,-25.13,43.82,-24.8,-0.14,-0.16,1.04
53,3.49,53.72,51.58,-3.91,-8.93,6.73,-0.02,-0.19,0.95
54,10.5,38.33,22.04,88.66,-102.53,-6.1,0,-0.16,1.02
55,1.76,19.79,10.47,91.09,2.08,-40.97,0.11,0.33,0.58
56,-0.95,20.41,8.11,39.29,-23.2,-49.1,0.31,0.73,0.56
57,-0.79,24.54,8.22,-42.95,224.47,13.4,-0.14,0.82,0.4
58,-10.53,26.98,34.82,-104.64,-49.99,37,-0.06,0.19,0.79
59,-7.62,29.06,51.06,-42.23,-66.6,6.76,0.16,-0.06,0.97
60,-4.37,23,58.13,-6.5,6.37,-3.69,0.08,-0.14,0.99
