yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
9.57,-1.53,8.74,-246.58,-22.34,191.0,-0.71,0.87,1.1
-17.39,-1.13,43.08,-106.2,-1.6,-55.0,-0.24,-0.6,-0.43
-14.91,10.49,98.55,250.13,3.85,-62.1,-0.51,1.4,0.87
2.41,8.67,100.72,221.3,43.76,-57.5,-0.19,1.1,0.5
20.28,3.26,65.77,14.23,-7.05,9.27,0.07,1.49,0.7
-4.84,22.09,-24.21,-134.25,-19.9,77.0,-0.2,0.81,0.49
2.84,13.0,-12.72,-250.14,119.56,7.8,0.24,-0.82,0.02
-3.48,5.02,50.35,-97.93,-37.29,-18.0,0.15,-0.86,0.29
-25.0,-14.3,107.63,53.44,-31.48,10.97,-0.07,0.08,0.47
15.12,-0.26,80.18,250.13,-31.28,-13.0,0.44,1.54,0.69
5.88,22.48,16.27,227.62,-74.27,-98.0,0.16,0.96,0.46
-8.79,32.85,-25.67,8.3,21.44,9.73,0.46,1.28,0.84
-0.34,28.37,-20.47,-95.39,32.82,54.19,-0.05,0.59,0.77
1.34,16.29,30.69,-250.14,90.9,22.6,0.0,-0.71,0.12
-10.87,2.45,94.53,-152.56,45.17,-33.0,-0.14,-0.97,0.11
-7.98,2.6,95.56,29.66,-14.02,-1.32,-0.0,-0.56,0.14
10.82,-1.74,85.48,214.66,-44.02,5.18,-0.19,1.26,0.53
11.0,25.02,21.3,250.13,-54.1,-41.0,-0.34,1.13,0.74
-13.3,56.42,-16.64,10.6,-1.27,-30.8,0.14,1.15,0.66
2.62,5.45,16.52,-34.75,-16.04,41.7,-0.12,0.56,0.61
6.48,-36.8,80.15,-250.14,105.6,42.0,-0.45,-0.63,0.16
-17.0,-31.53,96.04,-140.77,124.69,-51.0,1.0,2.52,0.0
-0.81,-26.67,99.16,30.08,-70.89,9.7,-0.29,-0.88,-0.02
14.67,-15.17,69.04,111.98,-114.25,9.3,-0.15,-0.72,0.26
2.95,0.94,6.6,250.13,-168.81,25.0,0.02,0.53,0.41
