yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.19,-42.74,2.22,-34.8,-12.96,-1.3,0.28,-0.17,0.65
6.89,-43.34,2.47,15.72,-3.88,11.22,-0.05,-0.26,1.08
3.32,-34.79,17.09,3.53,-8.97,26.62,0.03,-0.22,0.93
8.35,-46.08,38.87,60.21,29.21,12.8,0.11,-0.06,0.57
-1.77,-45.22,32.3,87.17,-52.48,32.22,-0.22,0.47,1.28
-0.38,-54.46,10.51,3.31,1.07,1.12,-0.09,0.41,1.0
3.25,-54.32,-9.83,-21.98,-12.94,-6.3,-0.15,0.38,1.15
-3.1,-43.17,-15.61,-83.79,-44.28,-1.4,0.0,0.23,1.25
-1.65,-26.33,3.75,-77.51,-7.22,12.56,0.1,-0.26,0.9
7.71,-22.88,22.52,0.82,-1.56,0.0,0.0,-0.52,0.69
3.73,-29.12,27.19,-33.22,-6.7,-6.04,0.15,-0.56,0.55
-1.55,-31.92,19.22,16.95,33.06,-11.29,-0.14,-0.3,0.72
4.14,-32.1,-20.51,78.92,59.21,-6.37,-0.57,0.21,1.07
-2.8,-22.91,-11.66,74.53,5.2,29.76,-0.06,0.23,1.23
-5.71,-10.95,8.71,20.74,-29.24,14.4,-0.17,0.18,1.18
0.73,-7.53,20.15,-28.92,-17.2,-5.9,0.08,0.04,1.15
0.17,-7.5,17.4,-90.76,-12.63,2.7,0.02,-0.41,0.58
0.82,-11.41,1.86,-61.23,2.22,15.98,0.08,-0.63,0.61
5.0,-15.12,-12.92,-9.77,10.82,3.37,-0.09,-0.51,0.74
3.31,-13.84,-20.67,47.37,15.17,-10.02,0.12,-0.09,0.94
-1.16,-6.93,-20.8,80.55,45.4,-21.98,0.19,0.15,1.2
0.09,-10.9,-4.98,46.29,13.39,2.83,0.0,0.2,1.32
3.5,-6.84,13.4,-9.2,-1.05,0.64,-0.0,0.07,1.16
1.16,-8.72,17.99,-60.24,-16.98,3.17,0.03,-0.29,0.89
-1.39,-5.77,16.14,-56.31,-16.41,19.3,0.2,-0.48,0.72
-0.64,-10.15,6.81,-27.83,4.75,12.73,0.14,-0.56,0.71
-0.5,-17.86,-11.54,2.2,27.0,-4.48,-0.41,-0.45,0.85
2.32,-9.91,-20.27,64.39,-20.76,0.35,0.14,0.05,0.97
-2.9,-11.19,-18.42,67.19,14.69,12.49,0.06,0.16,1.19
-2.13,-10.18,-7.05,19.42,-8.18,4.49,-0.02,0.17,1.1
0.11,-10.7,8.4,-5.94,10.24,-5.37,0.0,0.11,1.33
0.59,-16.59,12.82,-35.69,-18.54,-2.4,0.06,-0.16,0.99
0.73,-40.44,-4.36,-70.92,-31.96,-2.0,-0.12,-0.49,0.79
2.06,-32.37,-20.87,-31.89,27.94,8.94,0.11,-0.51,0.66
-0.4,-32.06,-25.0,10.24,-5.55,-11.47,0.09,-0.32,0.81
-0.3,-31.15,-15.88,46.05,3.2,-8.2,-0.41,-0.04,1.1
6.22,25.31,11.37,61.08,-6.93,0.42,-0.12,0.08,1.09
-1.67,23.47,18.65,18.48,-26.4,2.27,0.03,0.01,1.21
0.73,20.53,16.37,-0.59,-74.2,2.13,-0.02,-0.05,1.18
0.09,10.0,5.61,-59.58,-27.76,2.61,0.06,-0.37,0.71
