yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-0.4,-39.66,-26.94,-37.46,-36.02,-9.4,0.01,-0.26,0.78
18.3,-34.1,-13.02,49.49,13.75,62.61,-0.03,-0.26,0.51
7.5,-26.16,-3.23,35.74,26.57,28.86,0.03,0.19,1.25
-2.09,-21.9,-1.58,5.17,12.18,-8.08,-0.09,0.11,1.08
-4.1,-26.62,-11.24,-40.17,-23.22,-16.0,-0.11,0.17,1.44
2.72,-25.26,-38.51,-110.21,2.63,10.5,0.13,-0.12,0.84
-0.2,-30.03,-40.28,-5.24,-22.79,-0.82,0.03,-0.62,0.52
-0.9,-26.74,-31.96,33.49,7.95,-3.79,-0.04,-0.54,0.62
5.25,-17.14,-2.93,102.85,32.52,18.81,0.09,0.1,1.15
-0.69,-6.03,2.52,19.76,42.66,-2.68,0.11,0.25,1.36
-1.67,-10.18,-2.41,-20.27,-19.05,-6.4,-0.18,0.11,1.15
-0.8,-12.74,-19.64,-69.68,-11.94,-3.3,-0.0,0.03,1.2
0.0,0.92,0.72,-40.41,1.17,3.56,-0.08,-0.34,0.71
-0.72,-6.13,-31.54,-6.78,20.57,-2.56,0.17,-0.41,0.87
-1.29,-4.09,-28.56,11.2,8.59,-4.96,0.13,-0.4,0.79
-1.12,-8.77,-11.01,68.06,-20.35,-4.31,-0.06,0.02,1.25
3.4,-5.93,0.48,44.25,9.56,13.11,0.02,0.09,1.1
-3.26,-6.63,1.81,4.71,-3.56,-12.59,0.03,0.13,1.19
-2.38,-5.02,-1.0,-11.99,5.66,-9.19,0.09,0.0,1.16
-0.27,-9.92,-15.15,-57.08,-19.8,-1.0,0.0,-0.36,0.9
1.25,-10.96,-27.34,-48.01,-5.76,4.83,-0.04,-0.51,0.84
-1.0,-17.35,-28.95,-5.81,-27.72,-3.9,-0.18,-0.59,0.76
0.43,-14.48,-28.56,2.84,7.05,1.66,-0.15,-0.4,0.71
-0.02,-2.35,-11.87,67.16,44.73,-0.06,-0.54,0.23,1.44
7.3,-11.03,10.59,87.02,-38.53,28.19,-0.16,0.16,1.15
0.42,-3.96,7.65,-11.4,25.4,1.62,-0.06,0.17,1.31
-1.35,-13.88,0.93,-27.0,-40.98,-5.2,0.34,-0.02,1.07
0.21,-23.36,-15.57,-65.78,-37.39,0.81,0.29,-0.36,0.79
1.04,-33.49,-24.83,-36.07,-41.6,4.0,0.17,-0.46,0.78
-0.8,-20.46,-16.95,-13.15,22.06,-1.82,-0.05,-0.38,0.67
7.71,-23.41,7.03,42.25,19.98,-3.11,-0.12,-0.07,1.17
1.93,-26.72,12.38,94.29,-16.13,29.79,-0.16,0.08,1.11
-1.21,-30.53,10.57,21.99,-18.36,7.44,0.08,0.13,1.17
-1.17,-34.8,-6.22,-6.31,-19.0,-4.68,0.1,0.08,1.28
2.85,-33.11,-23.27,-66.11,-21.29,-4.4,0.1,-0.3,0.76
0.41,-38.02,-26.56,-66.12,2.34,11.01,0.1,-0.55,0.65
0.38,-41.09,-22.31,-10.56,-24.02,1.56,0.05,-0.54,0.8
4.25,-36.98,-3.61,18.31,-18.03,1.45,-0.09,-0.29,0.63
2.95,-35.7,11.4,75.31,8.75,16.34,0.1,0.01,1.28
-1.31,-24.74,11.35,59.73,-0.1,11.39,0.14,0.11,1.23
