yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-0.01,47.12,40.33,0.37,-0.36,-0.18,-0.71,0.64,-0.21
-0.03,46.98,40.33,0.0,-0.44,-0.11,-0.72,0.64,-0.22
-0.36,46.83,40.32,0.01,-0.66,-1.39,-0.73,0.64,-0.21
-0.46,47.11,40.24,-0.33,1.06,-1.78,-0.73,0.64,-0.21
-2.14,51.07,39.25,-3.95,15.69,-8.27,-0.76,0.65,-0.15
1.47,68.7,51.47,48.98,73.12,5.66,-0.69,0.74,-0.53
-10.17,48.99,73.64,94.91,-76.57,-39.2,-1.1,0.38,-0.78
-12.93,9.31,86.53,61.69,-162.59,-49.0,-0.87,0.17,-0.23
-2.35,-41.02,15.79,-249.6,-198.44,-8.0,-0.77,-0.06,0.04
2.93,-44.3,30.08,70.97,-19.76,11.26,-0.0,-0.8,-0.29
4.72,-34.54,92.97,250.13,30.24,18.14,-0.18,0.61,0.66
3.93,-18.29,135.49,176.36,57.64,15.18,-0.43,1.59,0.83
2.87,-20.59,131.81,-4.1,-13.81,11.07,-0.18,0.96,0.32
4.64,-15.52,80.45,-195.19,16.05,17.8,-0.14,1.28,0.56
-13.0,-12.51,22.67,-223.52,8.66,-50.3,-0.1,0.43,0.9
-6.7,-14.22,-13.32,-135.19,-10.12,-25.0,-0.09,-0.39,0.57
-3.09,-2.52,-20.69,-17.68,44.31,-11.8,-0.03,-0.97,0.03
25.34,-4.87,44.45,250.13,-14.09,97.4,-0.42,0.68,0.48
3.25,13.62,88.0,147.28,48.1,-29.3,-0.18,0.94,0.51
4.7,15.27,71.91,28.42,20.69,11.66,-0.1,1.07,0.65
-8.38,27.49,8.5,-59.71,8.07,18.09,-0.27,0.9,0.98
-7.58,24.38,-31.91,-250.14,49.77,-32.0,-0.25,-0.13,0.83
-4.53,29.71,-50.97,-159.19,-10.63,-29.0,-0.17,-0.77,0.48
-1.87,26.96,-48.26,-72.35,23.6,-17.4,-0.02,-0.84,0.33
2.23,23.67,2.08,13.76,-6.51,-7.22,-0.22,-0.37,0.5
2.83,32.29,61.96,200.19,-12.05,8.62,-0.35,0.72,0.86
-1.45,50.86,60.96,218.21,33.16,10.15,-0.2,0.81,0.63
2.11,44.64,49.25,-2.18,77.77,-5.6,-0.02,0.98,0.9
2.38,48.69,-2.74,-44.92,-17.0,8.16,-0.16,0.77,1.04
-6.74,47.52,-35.96,-206.19,22.27,9.14,-0.1,-0.26,0.86
-0.1,35.49,-53.51,-131.37,2.07,-26.0,-0.05,-0.61,0.64
-2.02,40.64,-63.67,-69.11,-41.05,-0.3,-0.08,-0.84,0.28
5.83,41.53,-15.23,-38.12,25.63,-7.82,-0.29,-0.53,0.23
-7.64,43.17,38.08,193.52,5.85,22.51,-0.12,0.44,1.18
-7.34,49.27,68.98,207.87,12.33,-29.3,-0.09,1.02,0.91
