yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
16.54,51.43,44.09,-14.18,6.91,-9.55,-0.12,0.94,0.12
2.56,44.54,46.0,-3.96,37.28,63.63,-0.18,1.04,0.04
-10.24,42.39,46.14,2.56,-21.09,9.88,-0.19,1.06,0.18
-55.38,64.08,68.06,-4.27,-3.1,-39.55,-0.18,1.0,0.17
-23.16,59.4,89.55,88.94,85.68,-213.0,-1.03,0.85,-0.17
-13.6,77.89,60.69,93.18,-17.08,-89.0,-1.26,0.64,-0.69
-18.74,68.6,36.22,-15.75,47.06,-33.9,-0.73,0.1,-0.66
-0.95,69.66,23.22,-65.97,29.98,-48.7,-1.16,-0.4,-0.84
5.86,64.85,48.51,-85.28,-34.35,-72.0,-0.6,-0.22,-0.26
9.16,74.86,61.24,-47.65,13.42,-3.66,-0.24,0.18,-1.16
18.01,67.14,81.51,105.43,-16.25,22.5,-0.71,-0.04,-0.58
12.03,67.52,82.63,59.56,40.94,35.22,-0.81,-0.08,-0.47
-2.26,63.85,88.39,95.44,-27.47,69.52,-0.91,-0.49,-0.5
-10.81,59.13,91.58,18.85,2.73,46.47,-0.89,-0.14,-0.51
-26.94,68.34,32.01,33.56,-12.48,-8.7,-0.99,0.36,-0.63
-4.63,58.56,1.96,28.02,-18.4,-41.7,-0.59,-0.07,-0.33
-6.15,54.63,5.42,-102.54,98.37,-16.0,-1.38,-0.28,-0.61
6.55,51.79,24.49,-102.05,-54.49,-96.0,-1.0,0.01,-0.54
10.07,66.13,29.36,-114.76,-37.92,-17.0,-0.7,-0.05,-0.39
9.63,65.96,41.38,13.4,-13.17,-23.6,-0.65,0.08,-0.7
7.96,74.56,47.36,78.69,-12.05,25.27,-0.78,-0.11,-0.46
5.14,65.95,37.64,24.54,55.54,38.86,-0.93,-0.11,-0.42
-8.07,61.79,46.93,57.16,1.89,37.03,-0.91,-0.53,-0.54
-1.77,73.34,22.44,29.79,38.23,30.73,-0.73,0.11,-0.77
-28.19,58.01,15.39,-34.21,-30.69,19.8,-0.71,0.27,-0.53
-14.53,43.93,-0.19,43.24,-14.63,-31.0,-0.75,0.0,-0.56
-3.79,48.79,-5.08,-89.47,48.37,-6.85,-0.81,-0.17,-0.66
7.54,52.01,11.11,-25.06,-58.68,-108.0,-0.99,0.04,-0.69
11.88,67.39,9.31,-57.98,-55.59,-55.0,-0.81,-0.19,-0.55
13.04,58.79,31.93,-17.76,19.02,-13.5,-0.59,-0.05,-0.76
10.34,58.48,42.93,66.32,13.54,29.11,-0.58,-0.18,-0.54
8.0,67.26,38.9,-3.82,60.71,45.86,-0.97,-0.2,-0.54
-10.04,68.57,50.56,96.54,-31.97,50.33,-0.97,-0.53,-0.58
1.33,72.06,33.07,51.02,1.66,39.77,-0.52,-0.16,-0.58
-15.89,70.95,17.39,-12.86,35.75,30.9,-0.67,0.31,-0.33
2.21,51.88,-35.87,51.55,5.34,-38.63,-0.67,0.11,-0.27
-4.7,44.71,-15.11,-58.63,16.18,5.13,-0.88,-0.38,-0.48
15.61,58.68,-1.3,-57.2,-3.47,-61.3,-1.14,-0.07,-0.5
6.31,65.41,12.59,-109.45,-69.87,-39.0,-0.8,-0.13,-0.28
12.74,62.55,29.13,-94.75,-5.73,7.92,-0.63,0.02,-0.47
11.46,49.49,19.56,77.31,-27.97,-18.0,-0.69,0.01,-0.64
-11.3,41.45,33.77,53.4,51.6,60.05,-1.14,-0.06,-0.36
-1.23,45.04,18.77,58.3,27.05,24.36,-1.09,-0.36,-0.56
-6.64,54.93,3.93,69.21,-8.56,49.0,-0.71,-0.1,-0.64
-21.6,39.56,-15.08,-37.34,-51.79,44.2,-0.7,0.31,-0.31
-3.28,49.28,-34.26,57.73,-33.5,-43.4,-0.8,0.24,-0.45
2.91,38.08,-17.5,-52.32,12.14,-4.76,-0.75,-0.25,-0.45
16.95,38.4,-0.06,-54.82,37.37,-25.5,-1.01,-0.2,-0.57
3.99,44.83,33.65,-75.58,-62.11,-83.0,-0.67,-0.02,-0.43
14.26,58.38,23.84,-78.98,39.55,-12.6,-0.55,-0.03,-0.76
-10.61,51.68,33.18,64.69,-43.1,11.23,-0.54,-0.27,-0.66
3.01,63.02,20.18,69.25,-2.91,65.44,-0.72,-0.16,-0.31
-8.52,59.58,7.88,56.99,35.47,41.26,-1.02,-0.2,-0.49
-22.8,56.33,-15.9,84.24,-16.12,15.35,-1.01,-0.29,-0.39
-12.3,62.92,-39.09,-35.95,52.56,54.84,-0.68,0.18,-0.43
-3.37,53.54,-32.94,39.11,-23.49,-40.9,-0.49,0.2,-0.62
6.38,50.71,-13.41,-42.85,45.37,11.62,-0.74,-0.39,-0.38
15.68,60.19,-7.04,-46.26,-13.05,-32.0,-0.94,0.03,-0.58
14.99,56.4,12.78,-94.16,-13.9,-88.0,-0.88,-0.02,-0.42
4.27,56.55,10.35,-95.01,29.94,-47.4,-0.49,-0.04,-0.72
-6.93,64.45,20.89,18.57,-32.83,-13.0,-0.54,-0.02,-0.84
-5.97,79.27,1.04,75.7,-11.37,24.55,-0.6,-0.22,-0.38
-29.36,68.03,-7.76,24.03,35.08,60.55,-0.99,-0.06,-0.37
-10.4,72.85,-26.48,48.14,-40.89,15.17,-0.9,-0.53,-0.45
-2.84,69.56,-26.25,32.25,25.19,53.55,-0.59,0.05,-0.52
7.63,77.43,-6.05,-12.45,1.92,16.49,-0.69,0.45,-0.42
19.65,83.93,1.55,42.73,32.68,-26.74,-0.65,0.12,-0.51
18.16,72.13,19.42,-75.44,61.01,-22.9,-0.96,-0.09,-0.69
15.94,71.15,33.37,-35.65,-40.89,-113.0,-1.04,0.06,-0.8
6.47,66.53,20.84,-75.27,22.18,-40.0,-0.59,-0.08,-0.48
-6.4,58.71,34.52,-4.22,-5.72,-10.16,-0.41,0.11,-0.73
-7.39,74.07,14.32,78.66,34.07,29.47,-0.71,-0.15,-0.48
-20.8,58.61,-22.51,29.5,30.77,75.58,-0.83,-0.0,-0.75
-4.64,58.71,-50.93,73.21,-41.67,70.11,-0.92,-0.15,-0.81
-4.62,58.3,-29.09,59.92,1.56,61.53,-0.67,-0.08,-0.86
13.92,79.5,-17.41,-48.9,-15.08,24.8,-0.65,0.36,-0.41
13.98,67.47,-2.54,55.38,-28.64,-24.7,-0.59,0.25,-0.45
15.2,55.91,7.07,-72.96,65.47,-28.5,-0.52,-0.26,-0.67
8.89,64.27,5.74,-45.12,-22.6,-69.0,-0.8,0.02,-0.83
-9.8,63.84,19.81,-92.95,-29.62,-74.0,-0.8,0.01,-0.65
-14.75,74.68,4.9,-118.69,4.55,-17.8,-0.5,0.12,-0.77
-10.65,72.56,-4.1,79.71,0.06,-17.85,-0.58,-0.01,-0.52
-18.0,66.34,-22.47,42.24,84.83,53.54,-0.78,-0.01,-0.47
-9.61,74.04,-45.56,59.15,-43.47,53.96,-0.89,-0.27,-0.72
-4.34,70.55,-24.47,38.15,-40.04,58.69,-0.39,0.01,-0.75
15.97,79.86,-6.96,-8.54,35.23,34.05,-0.61,0.4,-0.48
11.68,81.09,2.01,50.51,0.21,-35.12,-0.84,0.36,-0.56
10.51,73.75,21.45,-55.45,45.17,-56.9,-0.79,-0.14,-0.55
7.21,79.59,21.88,-34.74,-5.52,-41.1,-0.96,-0.08,-0.64
-7.85,77.3,30.29,-73.96,-22.97,-69.0,-0.87,-0.03,-0.49
-1.42,79.97,24.42,-88.24,32.23,-34.3,-0.61,-0.11,-0.65
-18.48,81.99,7.8,76.78,-8.9,-16.69,-0.62,0.04,-0.68
-2.18,71.19,-40.23,67.67,37.94,61.66,-0.96,-0.13,-0.37
0.72,64.59,-17.27,37.17,9.18,44.94,-0.87,-0.27,-0.59
17.69,84.36,-7.61,80.76,-22.69,40.59,-0.51,-0.2,-0.61
10.63,79.27,7.25,3.47,23.24,25.73,-0.88,0.15,-0.41
13.66,77.67,25.12,35.22,-5.75,-30.32,-0.89,0.24,-0.5
12.16,73.51,19.42,-15.34,13.34,-5.44,-0.84,-0.34,-0.32
-6.89,72.81,30.82,-63.27,10.05,-71.3,-1.08,0.05,-0.43
0.51,74.84,23.85,-105.77,-37.88,-66.0,-0.93,-0.18,-0.43
-6.15,76.38,17.54,-82.61,5.05,-7.76,-0.35,0.2,-0.85
-26.84,65.95,-5.18,86.27,-22.8,2.79,-0.73,-0.05,-0.65
-10.8,57.8,-47.49,35.84,78.48,68.02,-0.95,0.01,-0.37
