yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-0.95,-37.16,17.43,-32.58,24.63,-19.0,0.36,-0.07,0.76
3.41,-28.42,17.09,-9.94,6.64,12.19,0.16,0.19,1.7
-25.0,-37.34,-31.28,-196.92,-35.34,-96.0,0.31,0.32,0.39
9.54,-27.17,-37.83,-25.09,36.69,36.83,0.15,-0.51,0.6
0.43,-33.15,2.73,160.13,-25.84,1.65,0.41,-0.48,1.33
2.34,-32.05,4.67,7.62,-0.72,9.01,0.02,0.07,1.02
-0.27,-36.7,22.87,71.64,-23.15,-1.05,0.15,0.48,1.65
-20.0,-25.78,-37.59,-250.14,37.71,-78.0,-0.01,0.47,0.15
-2.9,-39.7,-54.11,-70.08,-62.78,-11.0,-0.26,-0.23,0.83
11.3,-31.06,-16.17,145.57,28.0,43.57,-0.02,-0.41,1.28
-5.75,-39.6,9.92,74.31,8.5,-19.49,0.25,0.2,1.2
-10.0,-33.12,-47.84,21.27,-47.77,-20.6,-0.21,0.88,1.8
-13.0,-24.21,-51.85,-238.4,24.07,-40.0,0.23,0.37,0.25
10.5,-29.05,-28.34,-19.84,34.22,-52.7,0.5,-0.5,1.0
-2.16,-21.54,-8.07,90.18,-22.37,40.56,0.13,-0.5,1.07
-6.89,3.17,9.58,76.68,26.98,-8.3,0.22,0.0,1.28
10.08,1.33,-17.84,67.45,97.79,-26.49,0.35,0.31,1.36
-18.5,-4.46,-51.23,-114.16,-10.88,38.0,-0.22,0.29,0.37
8.62,20.39,-28.73,-131.36,-19.84,-71.0,0.44,-0.76,0.94
-6.76,23.5,-8.77,87.29,101.95,33.27,0.19,-0.33,0.51
-2.9,49.48,4.06,75.92,18.29,-26.01,0.38,-0.08,1.33
32.3,70.7,13.07,45.6,102.32,-10.4,0.27,0.15,1.26
-48.6,60.37,-38.73,33.21,93.26,124.21,0.04,0.43,1.06
4.24,33.41,-40.38,-214.91,-26.57,-18.0,0.14,0.3,-0.16
6.42,44.79,-18.12,-9.46,-91.92,16.31,0.26,-0.09,1.39
0.28,51.87,-6.81,83.6,52.84,24.78,-0.0,0.22,1.25
14.51,67.77,22.58,40.95,35.66,1.08,-0.3,0.17,1.14
-27.4,61.01,-39.42,115.78,69.92,56.01,0.67,0.36,0.2
-6.33,40.82,-24.86,-250.14,-6.9,-105.0,0.36,-0.88,0.73
3.2,63.98,-9.91,59.82,-68.58,-24.4,0.82,-0.1,1.14
7.15,79.71,18.66,56.59,105.02,12.31,0.07,0.1,1.21
-23.3,62.61,-43.56,26.21,40.31,7.68,-0.19,-0.06,1.42
5.45,57.58,-26.93,84.3,40.93,27.59,0.36,0.19,-0.44
2.45,77.47,-10.09,-250.14,-49.92,-90.0,0.05,-0.43,1.4
16.64,117.15,14.73,62.64,-9.85,21.06,0.37,-0.08,1.24
-34.0,100.32,-26.33,100.61,168.73,64.2,-0.48,-0.35,1.23
1.43,93.46,-8.63,-156.32,-47.57,-13.0,0.07,-0.35,-0.47
-1.14,106.77,9.02,70.63,-9.14,5.48,0.24,-0.41,0.86
-6.1,109.12,-32.95,69.63,71.85,-4.4,0.48,-0.0,1.28
-13.0,94.06,-45.22,8.0,-0.34,0.0,-0.92,-0.18,1.27
-9.1,105.37,-15.33,24.84,158.72,-1.3,-0.06,0.77,0.42
-0.0,126.54,-11.73,-183.75,-106.67,-2.0,-0.12,-0.82,0.92
27.48,160.97,-8.52,-47.74,-43.75,-50.0,0.56,-0.21,1.47
-42.0,133.85,-41.19,114.14,63.96,-35.3,0.15,0.18,1.27
8.76,117.24,-22.7,10.76,103.18,-0.03,-0.06,0.14,1.14
0.4,117.94,-9.59,9.83,157.75,105.69,-0.51,-0.69,-0.45
-6.07,146.82,19.19,-125.47,-88.31,-16.0,0.39,-0.08,1.14
-32.0,135.55,-35.07,68.12,-42.05,33.68,-0.01,-0.12,1.23
-3.59,99.33,20.0,49.8,21.51,1.55,-0.42,-0.53,1.44
7.89,115.91,34.56,117.31,132.68,-23.0,0.04,0.21,0.24
-31.6,75.4,-26.77,-220.89,-20.43,-12.0,0.42,-0.49,0.78
6.62,62.58,-12.65,149.43,-226.44,37.0,0.36,-0.36,1.11
-8.72,86.24,17.38,68.88,112.33,-12.8,-0.31,-0.37,1.16
1.66,86.72,22.84,64.25,80.01,30.34,0.27,0.41,0.0
28.31,121.27,22.43,-250.14,-138.82,-1.0,0.36,-0.52,0.86
-32.0,73.15,-16.22,56.68,-36.0,25.36,0.32,0.01,1.46
0.52,74.11,4.74,118.72,107.22,-33.0,0.02,0.03,0.94
2.27,87.46,10.56,24.41,16.0,6.4,-0.16,0.11,0.32
-2.35,96.26,32.1,-0.73,148.79,109.3,0.15,-0.88,-0.3
-25.18,80.99,-6.22,-140.18,-171.87,-1.0,0.89,-0.47,0.77
-16.6,54.8,-18.3,85.23,22.8,2.02,0.37,-0.09,1.43
