yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-0.12,28.28,18.24,0.82,1.32,-2.44,-0.57,0.41,0.73
-0.57,28.82,18.63,0.64,1.02,-2.0,-0.58,0.41,0.73
-0.32,29.58,18.57,-1.07,1.92,-1.22,-0.59,0.41,0.71
-0.34,30.11,18.6,-0.66,1.19,-1.31,-0.59,0.4,0.72
0.2,29.81,18.44,-1.31,-2.13,0.76,-0.6,0.39,0.73
-4.68,29.74,10.96,-30.61,-2.39,-18.0,-0.78,0.42,0.72
-38.2,35.71,-33.83,-178.79,23.73,-147.0,-0.52,0.05,0.85
-21.9,54.39,-63.08,-112.1,78.02,-84.0,-0.25,-0.78,-0.17
43.23,69.5,0.2,244.74,64.82,166.9,-0.53,-0.05,-0.94
-17.45,59.87,19.35,74.56,-33.58,-62.3,-1.08,-0.5,0.59
3.21,45.32,-12.41,-115.21,-43.79,12.0,0.55,-0.9,0.26
9.68,6.9,-12.5,8.88,-150.4,37.38,-0.38,-1.06,0.08
10.27,21.91,22.41,141.63,50.27,39.63,-1.1,-0.41,-0.01
-17.0,-31.46,-12.74,-129.29,-212.05,-6.0,-0.07,-0.54,0.41
0.97,-14.34,-44.11,-114.56,64.25,3.74,0.07,-0.87,-0.1
11.82,-5.79,-31.88,49.28,28.05,45.63,-0.51,-0.84,-0.69
17.63,20.89,-0.87,127.64,100.02,68.0,-0.51,-0.61,-0.07
-30.0,-21.12,-18.04,-63.34,-169.82,-11.0,-0.39,-0.53,0.6
20.51,16.06,-51.54,-128.93,145.26,78.0,-0.03,-0.77,-0.62
17.12,9.49,-33.0,72.78,-29.67,66.1,-0.65,-0.72,-0.53
-2.87,2.62,-3.0,114.7,-28.58,-10.0,-0.41,-0.67,0.26
-19.0,-28.18,-24.54,-78.31,-125.7,-75.0,-0.21,-0.72,0.46
11.5,-22.73,-48.32,-87.47,18.93,44.53,0.18,-0.96,-0.23
22.8,0.16,-36.15,46.71,83.05,88.04,-0.81,-0.84,-0.91
-5.14,35.97,-3.36,135.49,139.0,-19.0,-0.42,-0.69,0.03
-17.8,-6.93,-23.99,-68.84,-153.13,-63.0,0.12,-0.78,0.5
24.25,-9.26,-45.28,-78.15,-8.42,93.61,0.23,-0.98,-0.26
21.56,16.47,-17.0,112.37,94.77,83.23,-0.77,-0.65,-0.41
-23.67,35.48,8.57,105.38,76.34,-91.0,0.71,-0.91,-0.26
-8.48,46.23,-33.58,-160.05,54.91,-32.0,-0.26,-0.94,-0.52
24.17,48.52,-30.33,17.0,14.47,93.33,-0.62,-0.76,-0.3
16.0,54.43,-2.89,113.21,25.61,61.78,-0.7,-0.42,1.1
-23.48,-8.71,-1.42,8.31,-250.14,-90.6,0.59,-1.12,-0.55
