yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.14,8.08,-9.32,-43.18,131.99,62.8,0.07,-0.12,1.03
-57.0,16.93,-24.34,-46.34,29.1,-188.0,-0.22,-0.54,0.41
-8.87,32.9,-32.71,-28.47,65.34,-34.2,-0.19,-0.9,0.56
-3.6,42.67,-43.53,-38.06,42.91,-13.8,-0.13,-0.75,0.31
3.84,39.46,-47.96,-94.82,74.66,-8.01,-0.05,-1.05,0.12
-2.07,56.66,-72.93,121.85,53.55,59.62,-0.08,-0.88,0.07
15.44,69.82,-40.79,16.57,-46.39,-134.0,-1.13,-0.64,-0.57
-34.9,56.58,-37.33,-98.67,-9.39,107.6,-0.41,-0.75,0.26
27.88,51.2,-63.02,181.12,-20.63,76.7,0.4,-1.09,-0.27
20.03,46.4,-15.95,5.47,33.89,-123.68,-1.03,-0.42,-0.4
-32.0,53.94,-14.96,-155.42,-41.54,-1.0,-0.45,-0.47,0.89
-0.45,40.48,-55.54,-28.08,-14.8,156.0,0.44,-0.95,0.18
40.6,36.06,-61.5,160.25,28.45,-32.2,-0.46,-0.62,-0.96
-8.38,44.51,-19.81,-26.47,-88.25,-97.0,-1.2,-0.42,-0.13
-25.2,21.48,-27.79,-104.08,30.26,55.6,-0.27,-0.73,0.44
14.41,28.01,-55.72,8.81,53.99,100.84,0.05,-0.9,-0.16
26.22,41.4,-52.63,105.59,-114.88,-10.0,-0.5,-0.63,-0.81
-25.9,13.49,-25.56,-38.57,-3.24,-81.9,-0.79,-0.5,-0.01
-21.2,11.6,-36.09,-87.0,-26.56,32.3,0.24,-0.77,0.63
8.42,4.1,-59.32,-54.27,-1.93,71.87,0.18,-0.98,0.22
18.54,4.28,-72.13,82.25,12.75,38.76,-0.45,-0.89,-0.82
10.04,8.87,-50.38,117.4,4.4,-9.75,-0.74,-0.73,-0.49
-2.54,11.52,-20.22,-31.24,-56.21,-77.0,-0.8,-0.57,0.45
-20.1,-1.83,-28.92,-88.27,-10.6,47.1,-0.46,-0.69,0.56
12.21,-5.04,-52.59,-4.51,27.69,106.08,0.28,-0.97,0.14
27.48,3.19,-53.8,121.43,5.77,69.76,-0.47,-0.8,-0.32
18.07,7.2,-22.32,16.66,-220.21,-87.0,-0.97,-0.39,-0.1
-22.0,-45.89,-17.99,-93.09,-114.39,-63.0,-0.89,-0.36,0.69
-16.0,-72.72,-42.78,-109.1,42.78,76.9,0.04,-0.72,0.46
19.9,-59.14,-71.24,57.79,49.92,98.08,-0.01,-0.91,-0.23
25.4,-42.89,-55.63,188.18,34.74,34.21,-0.64,-0.69,-0.5
8.89,-29.47,-6.89,-26.73,-89.27,-103.0,-1.07,-0.22,0.16
-26.0,-48.99,-14.3,-147.47,-125.14,-1.0,-0.61,-0.44,0.67
