yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.29,40.72,9.62,-4.37,15.59,5.81,-0.69,-0.15,-0.68
2.12,40.27,14.95,24.4,-2.61,8.08,-0.74,-0.2,-0.68
3.51,24.69,22.7,35.52,-68.2,13.54,-1.48,-0.32,-0.25
-14.28,13.39,13.42,-57.74,27.78,24.11,-0.48,0.46,-0.86
-4.37,23.52,-11.85,17.01,-70.07,-50.9,-0.52,0.25,-0.45
-23.4,15.56,-31.7,-95.91,34.52,-16.8,-1.1,-0.53,-0.68
2.02,23.99,-19.07,-80.54,-38.11,-89.0,-0.85,-0.09,-0.43
16.73,48.31,-0.84,-104.25,15.64,41.0,-0.57,0.25,-0.75
8.5,44.48,6.14,129.39,10.37,7.23,-0.48,-0.1,-0.49
8.46,42.41,10.61,70.73,92.12,64.35,-0.79,-0.08,-0.51
4.96,43.99,5.43,31.53,-15.06,32.8,-0.8,-0.42,-0.65
-4.77,58.39,-3.07,17.88,-12.15,32.54,-0.6,0.07,-0.22
-15.5,49.46,-16.85,-21.33,4.31,19.16,-0.82,0.24,-0.52
-21.6,52.58,-41.85,64.77,24.69,-29.86,-0.63,0.11,-0.44
-4.41,39.66,-55.46,-85.23,30.4,-17.0,-0.68,-0.43,-0.59
2.09,22.57,-26.81,-55.44,-35.32,-59.0,-1.02,-0.03,-0.7
18.69,60.78,-15.35,-101.53,9.85,-83.3,-0.72,-0.12,-0.3
17.26,49.58,8.25,-61.34,-48.06,-16.0,-0.53,0.01,-0.92
18.12,55.17,19.07,108.08,-70.04,8.08,-0.92,-0.13,-0.26
4.71,60.45,12.17,42.83,145.06,71.87,-0.88,-0.47,-0.61
-19.92,40.23,17.48,96.28,-43.11,66.63,-0.9,-0.04,-0.51
2.55,52.12,-2.9,44.99,20.61,69.69,-0.69,0.37,-0.46
-3.41,50.87,-14.37,-28.57,22.15,18.2,-0.62,-0.12,-0.38
-10.3,50.51,-42.48,24.89,-80.8,-76.8,-0.83,-0.43,-0.16
-4.66,60.95,-67.48,-74.53,44.29,9.8,-0.93,-0.07,-0.37
-3.58,41.91,-41.22,-42.53,-7.01,-12.1,-0.83,-0.22,-0.52
-1.04,63.18,-23.55,-113.37,-2.21,-39.0,-0.58,0.07,-0.65
8.16,67.62,-11.97,-107.68,43.32,-17.0,-0.84,-0.03,-0.71
8.46,61.72,8.9,94.66,-74.48,-13.7,-1.1,-0.05,-0.01
9.98,70.97,0.22,64.82,78.18,-4.02,-0.97,-0.21,-0.42
-7.05,68.2,12.99,44.46,17.64,31.37,-0.88,-0.38,-0.52
-1.67,64.18,1.37,85.28,-21.49,32.68,-0.63,0.19,-0.54
-3.43,69.05,-15.49,-35.5,39.4,38.55,-0.73,0.14,-0.53
-8.16,50.83,-66.06,46.21,-7.62,-25.17,-0.61,-0.38,-0.32
