yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.22,46.44,18.42,11.63,-34.46,4.44,-0.84,0.19,-0.69
1.8,45.44,26.38,31.46,-4.57,6.79,-0.98,0.38,-0.7
15.32,-49.86,27.83,-9.24,-121.39,7.71,-1.11,0.19,-0.17
7.43,-40.59,-3.16,19.14,-250.14,54.9,-0.14,0.03,0.21
-18.39,-35.77,6.57,-111.25,30.73,28.5,0.06,-0.3,0.22
-19.5,-30.55,22.53,39.58,16.33,-71.01,0.47,-0.13,1.18
-11.0,-43.83,53.25,64.41,17.24,-75.51,0.22,0.09,0.98
-9.79,-3.11,-9.96,122.85,-54.7,-42.0,0.52,0.6,1.22
0.76,-26.25,10.35,-250.14,165.94,-37.0,0.31,0.17,-0.1
-13.6,-33.19,27.71,82.84,-93.53,2.91,-0.11,-0.57,1.45
-16.6,-18.58,69.18,71.16,-28.37,-52.6,0.5,0.05,1.17
16.56,-27.01,24.62,167.16,55.77,-64.1,0.31,0.52,1.05
7.9,0.62,22.2,-174.44,-36.15,63.0,0.06,0.58,0.61
-8.93,-15.16,41.61,-0.13,98.58,30.5,-0.74,-0.55,0.25
-7.65,-20.13,55.3,80.9,-61.56,-34.5,0.28,0.11,1.41
14.67,-16.97,68.17,58.66,-19.11,-29.5,0.35,0.32,0.86
4.59,3.22,11.08,56.61,13.09,56.44,0.62,0.64,1.33
12.31,15.06,41.81,-217.97,88.18,17.7,0.21,-0.02,0.12
-14.19,7.9,55.44,128.73,47.29,47.53,-0.11,-0.43,1.13
-3.34,14.87,60.27,60.47,-23.85,-54.7,0.36,0.15,1.26
3.06,3.4,61.05,25.42,28.22,-12.85,-0.11,0.33,1.01
-14.16,0.75,2.85,8.73,-41.51,11.76,0.4,0.76,1.58
11.83,-26.29,25.25,-217.92,-6.97,-54.0,0.12,-0.24,-0.26
-10.3,-37.53,40.84,91.77,-109.77,45.6,-0.18,-0.2,1.48
-9.1,-18.4,61.62,65.73,-47.56,-39.6,0.23,0.11,1.22
8.28,-18.68,20.51,87.12,71.22,-35.15,0.04,0.43,1.27
12.83,-19.59,-2.09,-160.53,-5.66,31.9,-0.15,0.47,0.75
0.21,-16.95,33.98,-78.55,-5.57,49.34,0.11,-0.77,0.55
0.24,3.1,16.35,145.13,3.11,0.79,-0.59,-0.06,1.16
-3.05,-1.45,-3.67,149.93,26.18,-47.0,-0.37,0.45,1.81
1.52,-9.7,29.64,-195.73,38.81,0.84,-0.7,0.6,0.58
-3.95,-15.87,39.33,-73.01,-17.73,-11.0,0.01,-0.54,0.92
-0.88,-10.02,53.72,134.42,-34.56,5.84,-0.17,-0.21,1.2
29.15,-27.89,23.17,42.79,-24.91,-15.2,0.19,0.12,1.18
4.27,-19.55,8.34,61.18,18.9,-3.4,-0.26,0.37,1.05
0.9,-6.64,27.36,-117.55,-69.96,112.0,0.48,0.45,1.1
-7.66,-12.07,44.77,-49.31,22.7,16.41,-0.57,-0.58,0.39
-5.17,-44.29,64.09,79.39,48.05,3.49,-0.11,-0.22,1.33
2.33,-22.84,26.52,72.21,-23.29,-29.5,-0.05,0.27,1.09
4.96,-69.35,16.57,81.68,-131.81,-19.0,-0.05,0.51,1.37
0.19,-46.96,43.82,-145.5,78.96,8.95,0.01,0.44,0.69
1.65,-53.75,61.11,-31.69,-191.16,19.0,-0.13,-0.41,0.9
-30.6,-105.43,6.76,78.65,-79.84,-17.9,0.19,-0.19,1.07
-11.9,-86.56,44.57,36.82,137.26,0.67,0.22,0.12,0.97
-11.9,-66.61,65.71,73.89,-32.36,6.39,0.39,0.42,1.33
-3.63,-58.71,11.57,-208.09,-228.09,-1.0,-0.83,-0.07,-0.26
6.65,-70.66,-8.26,109.68,59.02,-2.06,0.29,-0.4,1.21
-13.5,-84.2,34.58,47.11,-8.52,-42.51,0.38,0.04,1.1
-4.9,-85.76,41.64,89.47,68.45,-46.13,0.43,0.55,1.74
1.78,-81.69,44.86,-215.05,18.84,-13.0,-0.14,0.48,0.32
-4.3,-61.06,-12.15,-68.61,-58.89,25.6,-0.16,-0.87,0.53
6.14,-51.29,-13.97,170.08,-68.31,-52.0,-0.35,0.13,1.27
6.14,-37.02,4.39,30.37,-17.55,-18.8,0.27,0.42,1.04
-2.08,-42.07,23.1,15.69,4.75,6.87,0.31,0.56,1.18
12.48,-29.31,-4.27,-227.06,68.42,-16.0,-0.04,0.21,0.28
-13.0,-27.4,-14.83,-3.97,28.37,23.6,-0.1,-0.51,0.78
12.06,-29.76,-1.2,72.71,44.79,23.71,-0.55,-0.15,1.08
0.16,-27.06,12.79,69.05,-26.65,-7.45,-0.27,0.17,0.0
7.75,-55.74,55.4,-111.0,42.6,48.1,-0.25,0.56,0.99
-20.7,-23.33,-6.15,-38.37,-4.78,-52.0,-0.64,-0.43,0.38
14.34,-17.85,7.29,54.66,-16.16,46.21,-0.3,-0.33,1.08
0.62,-30.47,29.35,55.27,4.66,0.63,-0.19,0.11,1.22
-6.53,-35.89,51.08,158.63,-112.07,27.0,-0.15,0.37,1.29
5.96,-40.93,46.33,-243.24,129.53,-79.0,0.25,0.16,-0.14
3.37,-21.93,-0.5,57.69,19.4,55.15,0.13,-0.53,0.9
13.65,-59.22,-1.93,89.62,-53.65,2.4,-0.0,0.05,1.37
-1.34,-32.96,23.81,82.17,-26.12,-23.3,-0.19,0.4,1.05
-2.48,-30.82,42.99,-14.6,-26.82,23.0,-0.11,0.51,1.18
9.06,-43.97,28.1,-186.49,76.43,12.9,0.31,0.29,0.17
-8.9,-17.69,-7.5,-2.34,-150.58,52.6,0.34,-0.4,0.96
21.2,-1.29,18.65,102.77,93.37,-5.17,-0.36,0.06,1.18
-13.9,-39.76,31.12,76.82,1.79,-9.56,-0.19,0.51,1.04
6.76,-38.08,20.97,-55.78,-57.53,34.9,0.04,0.4,1.28
-10.0,-49.65,-11.11,-125.79,93.02,-31.0,0.08,-0.11,0.36
-3.11,-40.86,17.89,105.44,62.06,81.56,-0.08,-0.18,0.88
-0.48,-34.08,25.31,51.02,-157.39,-53.0,-0.44,0.38,1.55
-8.65,-41.61,38.25,-39.27,-2.47,26.01,-0.3,0.38,0.87
9.98,-1.48,-14.31,9.0,0.39,0.0,0.16,-0.02,1.11
0.34,-2.09,-48.46,-120.24,-58.84,-41.0,0.14,0.22,1.09
-2.52,-2.15,-16.79,115.07,28.69,-12.0,0.14,0.46,1.38
-2.69,-1.43,-6.43,30.76,21.83,-1.85,-0.24,0.7,0.38
-1.42,0.53,11.57,52.93,-34.79,-33.2,-0.12,-0.34,0.1
-7.79,8.35,-31.82,-214.36,151.99,38.0,-0.29,0.06,1.44
2.29,58.45,-38.64,-128.69,-5.75,1.3,0.08,0.23,1.06
2.03,60.73,-12.57,119.24,-2.44,-9.73,-0.33,0.29,1.28
-4.55,44.82,7.24,34.31,3.01,-9.63,-0.09,0.39,0.54
3.44,60.03,-10.91,69.33,5.37,-5.5,0.24,-0.33,0.61
3.8,62.75,-27.77,-178.33,30.34,-30.0,-0.34,0.01,1.34
7.15,54.72,-16.44,-28.19,205.21,8.8,-0.17,0.46,1.55
-3.75,55.79,-7.94,98.58,16.24,7.85,-0.43,0.32,0.89
-34.77,57.55,33.01,74.99,-55.17,-17.5,-0.09,-0.34,0.64
0.0,8.66,3.0,-74.69,64.46,13.27,0.19,-0.36,1.13
12.54,63.99,-12.43,-64.83,19.37,14.6,0.04,-0.23,0.98
0.72,59.01,2.95,43.93,-20.71,27.59,0.29,0.32,1.56
-10.92,66.03,18.55,33.64,13.49,-14.48,-0.18,0.53,-0.01
20.87,50.94,13.01,161.56,17.69,-134.0,0.56,-0.08,1.15
-15.8,69.48,-35.71,-214.2,52.58,33.3,0.04,0.15,1.34
-4.28,74.76,-3.52,21.88,-5.0,44.8,-0.08,0.26,1.24
-12.57,69.81,17.4,58.85,-9.47,2.77,-0.11,0.51,1.06
2.24,35.9,20.71,61.35,37.11,-42.17,-0.09,-0.19,0.01
13.76,46.23,-20.4,-23.44,-50.89,80.5,0.17,-0.38,1.17
0.07,43.24,-38.53,-183.48,78.68,-61.0,0.22,0.29,1.39
-1.94,31.66,4.39,126.1,33.54,-16.4,0.49,0.57,1.08
-7.28,25.64,20.85,81.72,-6.44,-48.55,0.13,0.35,0.59
20.38,-7.19,-21.33,11.96,-121.65,8.65,-0.02,-0.32,0.46
1.87,0.81,-23.04,-166.88,49.05,53.1,0.02,0.09,1.26
0.18,-39.44,-6.69,-70.38,-4.98,0.27,-0.23,0.71,1.31
