yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-1.34,1.66,54.82,-68.29,64.76,-26.8,-0.52,0.8,0.35
1.17,-2.65,12.63,-163.73,-20.44,4.4,-0.57,0.99,0.79
4.75,-9.51,4.03,-34.88,-27.3,18.3,0.04,0.12,0.48
3.6,1.48,38.18,122.77,39.5,12.89,-0.01,0.64,0.89
4.25,6.0,51.29,51.63,16.9,16.4,-0.19,0.8,0.78
5.1,6.79,44.2,-27.12,4.21,19.68,0.01,1.0,1.08
15.13,-3.78,26.71,-70.44,-41.32,58.6,0.03,0.82,0.88
1.26,-7.14,14.3,-48.27,-12.4,4.82,0.14,0.25,0.73
-0.06,-7.67,11.94,-8.57,-0.46,-0.22,0.28,0.14,0.86
-4.46,-5.2,17.97,24.4,11.1,-17.21,0.23,0.17,0.86
-4.13,10.31,34.21,62.99,60.65,-15.95,-0.07,0.4,0.63
6.45,-18.73,58.87,97.27,-115.98,24.9,-0.12,0.99,0.94
-1.24,-22.35,61.78,13.5,-18.66,-4.79,-0.13,0.8,0.72
-6.74,-27.85,59.48,-7.17,-26.14,-25.9,-0.06,0.79,0.68
-7.07,-33.44,51.83,-28.15,-28.11,-27.0,-0.15,0.82,0.85
-3.45,-41.89,32.43,-75.76,-38.71,-13.0,0.1,0.82,1.06
4.17,-49.38,8.49,-93.28,-36.87,16.0,-0.01,0.23,0.79
4.24,-48.02,0.91,-27.79,-1.4,16.38,0.09,-0.11,0.77
2.16,-41.85,3.33,11.37,19.61,8.33,0.0,0.03,0.8
-2.59,-32.15,21.56,73.53,32.31,-10.02,0.06,0.64,1.15
3.86,-27.63,42.68,83.43,13.35,14.85,0.21,0.71,0.65
-2.39,8.94,47.82,20.05,144.6,-9.24,-0.2,0.7,0.84
-3.1,10.5,50.18,10.16,5.62,-11.1,-0.1,0.94,1.15
1.58,7.36,41.21,-34.33,-11.56,6.11,-0.17,0.6,0.89
3.98,-3.47,10.55,-122.07,-43.8,15.0,0.12,-0.07,0.55
-1.26,-12.75,5.95,-52.98,-16.92,2.79,0.12,-0.04,0.93
-3.05,-5.78,24.45,34.63,-17.66,-4.5,0.02,0.26,0.83
-0.55,-17.62,46.94,72.55,26.17,-11.76,-0.08,0.67,1.26
-2.27,13.22,50.16,89.95,-49.11,-2.14,0.02,0.79,0.8
4.31,9.52,31.87,18.18,46.31,-7.59,-0.0,0.84,0.71
1.76,4.22,1.26,-4.24,68.6,-8.11,0.12,1.13,1.2
-0.46,6.78,-2.83,-72.47,-12.08,16.6,-0.17,0.51,0.81
-4.05,13.62,19.51,-123.05,-21.34,6.8,0.22,-0.12,0.6
3.56,20.75,37.71,-18.85,-8.61,1.26,0.01,-0.11,0.8
-0.2,21.82,42.08,4.51,21.27,-1.64,-0.05,0.26,0.93
-0.37,19.53,46.9,86.88,28.16,-15.62,0.05,0.76,1.12
1.13,13.95,32.57,70.79,31.17,13.76,-0.16,0.77,0.77
2.3,9.2,14.51,16.53,6.28,-0.77,-0.14,0.82,0.67
-10.36,6.46,-5.91,18.11,-6.92,-1.44,0.02,0.91,0.94
-2.39,8.43,6.83,-57.2,-19.18,4.37,-0.12,0.57,0.8
1.17,3.4,27.39,-73.04,-18.02,8.89,0.05,0.23,0.88
-1.52,2.97,38.1,-52.44,-8.29,-6.39,0.11,0.03,0.8
-2.68,6.8,42.54,-27.53,1.44,-37.02,-0.03,0.12,0.74
-2.2,14.66,45.35,48.86,8.63,-9.24,0.17,0.52,1.08
