yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-0.23,55.49,34.95,-0.37,-2.8,-4.69,-0.64,0.45,-0.62
1.67,54.63,34.07,-1.99,-1.35,5.63,-0.71,0.47,-0.58
-29.36,25.15,18.67,-61.6,-118.02,-11.0,-0.89,0.6,-0.38
-9.3,-11.98,8.65,-40.44,-153.83,-35.0,-0.55,0.23,0.34
1.12,30.41,20.13,46.41,158.02,4.31,-0.82,0.1,0.43
5.04,99.73,35.19,60.06,250.13,18.02,-0.71,-0.09,-0.03
3.71,109.53,31.74,-11.54,48.76,14.34,-0.44,0.23,-0.44
-8.05,91.54,24.7,-24.69,-64.4,-31.0,-0.95,0.18,-0.51
-4.67,74.99,24.79,1.95,-63.66,-17.97,-1.08,0.29,-0.03
3.79,46.47,29.12,20.89,-112.03,14.6,-0.84,0.06,0.52
-10.24,54.67,24.82,-16.21,32.75,-39.5,-0.62,0.32,0.46
2.24,90.7,30.68,24.74,143.06,8.63,-0.82,0.27,0.33
11.21,137.53,30.3,1.34,191.55,43.29,-0.98,0.23,-0.25
4.99,139.37,28.44,-5.65,20.95,19.25,-0.79,0.32,-0.49
-1.62,136.22,30.87,10.36,2.9,-6.24,-0.66,0.41,-0.59
-13.1,128.59,36.44,24.47,-17.44,-50.8,-0.94,0.36,-0.58
-7.37,63.62,23.41,-44.34,-250.14,-28.0,-1.73,-0.42,0.69
34.68,45.87,14.12,-39.52,-62.86,133.0,-0.18,0.56,0.73
-4.09,109.13,18.35,-20.15,-2.56,-4.82,0.12,-0.06,0.78
18.08,135.99,-6.26,37.76,250.13,-14.6,-0.48,0.13,-1.3
-2.9,125.27,-11.46,-94.46,118.92,69.5,-0.85,-0.18,-1.05
-1.16,60.96,-25.13,-20.71,-27.57,-11.0,-0.69,-0.14,-0.83
4.38,29.36,-20.94,-54.98,-250.14,-4.0,-0.96,-0.17,-0.09
11.94,30.6,-14.7,11.89,-119.49,16.9,-0.28,0.12,1.13
-9.43,60.6,-18.02,17.66,9.98,45.93,0.03,0.37,0.81
-3.87,117.69,20.98,-17.31,126.8,-36.0,0.15,0.2,1.13
11.87,138.86,-2.57,141.34,212.53,-13.0,-0.79,0.16,-0.34
-4.8,138.87,-16.57,-88.35,97.18,45.67,-0.77,-0.34,-0.84
0.09,72.85,-20.3,-54.33,16.5,-18.5,-0.71,-0.28,-0.93
-12.6,23.99,-22.15,-19.02,-250.14,0.3,-0.68,0.14,-0.7
4.95,-4.2,-16.28,-8.95,-190.18,-48.0,-0.76,-0.26,1.11
16.82,0.3,-15.3,18.4,-110.59,19.0,-0.18,0.19,1.1
-10.4,67.24,-17.71,0.24,19.9,64.94,0.24,0.11,0.87
-4.36,110.3,12.59,-9.34,250.13,-37.4,0.08,-0.15,0.64
-1.69,132.17,6.85,117.27,174.27,-16.0,-1.02,0.22,-0.53
1.38,133.79,-13.1,-17.1,99.15,-6.49,-0.65,-0.43,-0.7
-16.8,68.52,-16.9,-75.92,22.56,5.34,-0.69,-0.44,-1.0
-13.9,35.09,-12.38,18.51,-127.93,-53.0,-1.71,-0.19,-1.1
11.64,5.7,3.51,50.98,-132.98,42.0,-0.55,-0.36,0.84
-11.25,39.29,0.59,8.64,19.48,41.56,-0.12,0.07,1.09
-10.5,102.62,34.97,-12.11,137.89,-43.0,0.14,0.1,0.83
-6.08,128.7,26.28,137.85,250.13,-40.0,0.21,0.1,1.0
5.3,134.19,8.23,-27.01,112.79,-23.0,-0.87,0.05,-0.35
-8.41,103.39,4.33,-66.02,37.14,20.38,-0.8,-0.24,-0.61
-12.34,39.95,3.25,-14.23,-101.12,-30.0,-0.75,-0.3,-1.06
-5.43,-7.32,3.73,-2.71,-250.14,-47.0,-0.72,0.11,-0.81
10.47,-39.48,6.76,4.31,-184.76,-20.8,-1.08,-0.11,-0.2
-31.05,24.91,15.94,31.79,-47.32,96.74,-0.24,-0.25,1.18
-10.3,59.13,40.29,-19.14,-75.87,37.5,-0.02,0.32,0.78
12.07,82.57,17.76,39.23,250.13,-119.0,0.48,0.0,0.86
-9.18,56.51,16.37,98.77,131.63,-39.6,-0.21,-0.1,0.74
-9.11,29.37,16.87,-81.12,94.84,46.62,-0.8,0.13,-0.46
6.59,2.82,18.5,-1.44,-97.14,-35.3,-1.39,-0.54,-0.78
17.64,10.87,19.1,8.34,-104.42,-35.0,-0.85,-0.2,-1.1
-29.05,73.48,20.17,8.09,-104.58,25.46,-0.61,-0.49,0.97
-0.84,87.7,42.51,5.83,34.02,68.09,-0.4,0.19,1.43
-4.54,95.88,32.54,7.21,250.13,-112.1,0.08,-0.03,0.65
-6.04,102.35,11.78,92.81,59.34,-3.22,-0.33,0.02,0.85
14.29,38.01,1.83,-27.66,39.57,-17.5,-0.88,-0.01,-0.53
-5.8,8.08,6.55,-72.43,38.04,-23.3,-0.84,-0.66,-0.45
10.44,6.44,9.5,-33.69,-250.14,54.0,-0.38,-0.63,-0.77
-45.72,66.83,31.59,19.24,-117.48,-22.0,-0.42,-0.23,0.18
-8.06,81.83,54.49,10.11,-6.12,40.3,-0.49,0.01,1.33
0.83,108.45,24.7,-4.5,-27.87,74.58,-0.1,0.33,1.05
-8.82,99.38,24.41,97.23,250.13,-163.0,0.24,0.17,0.8
2.07,35.51,4.19,98.32,60.11,-31.0,-0.13,-0.3,-0.01
-3.23,5.03,18.98,-106.9,114.19,3.2,-0.93,-0.16,-0.37
10.11,-15.15,21.42,6.61,-24.34,-34.07,-0.7,-0.5,-0.76
12.82,-9.21,24.32,-72.95,-250.14,7.9,-0.59,-0.44,-0.79
-6.73,15.15,20.02,61.63,-122.27,-12.0,-0.82,-0.4,0.09
-9.61,31.14,40.96,11.6,-79.37,39.04,-0.6,-0.17,0.88
-3.94,79.25,16.67,11.25,22.99,49.14,0.13,0.16,1.18
1.48,61.24,15.19,-13.77,100.81,-25.0,0.17,0.37,0.83
-11.19,-0.76,9.62,87.76,56.51,-37.09,0.53,0.05,1.04
18.29,-30.26,21.89,-22.53,146.34,41.2,-0.72,-0.03,-0.35
-23.21,33.6,21.86,-53.21,46.11,-14.0,-0.78,-0.33,-0.57
-6.32,73.55,49.31,-1.9,-65.09,5.72,-0.64,-0.35,-0.93
11.39,82.14,34.06,-17.15,-250.14,-43.0,-0.71,-0.19,-1.05
6.66,75.75,10.68,26.31,-149.27,34.6,-1.03,-0.34,0.3
-15.72,13.05,-7.63,23.76,23.32,65.54,-0.1,-0.08,1.23
-14.82,-14.37,1.84,2.53,250.13,-89.63,0.03,0.19,0.88
27.16,-7.17,18.01,114.65,155.31,-24.0,-0.15,0.07,0.74
-6.15,10.2,11.83,-49.28,38.73,43.81,-1.58,-0.13,-0.66
-18.75,74.47,34.26,-86.92,-19.08,25.7,-0.56,-0.32,-0.42
1.47,106.09,22.31,-71.29,-250.14,-60.0,-0.78,-0.21,-0.88
1.68,115.64,-0.84,41.11,-110.8,-57.0,-1.4,-0.01,-0.37
-12.22,69.61,6.47,62.21,26.19,104.44,-0.28,-0.44,0.84
-17.19,6.83,-1.47,-22.99,71.33,-23.7,-0.03,0.24,0.75
13.45,-10.41,14.56,91.53,250.13,-72.3,0.29,0.11,0.99
-16.16,60.17,57.24,-38.68,133.15,5.69,-0.87,0.07,-0.46
-3.14,90.76,41.31,-88.34,50.48,6.47,-0.58,-0.39,-0.65
9.08,104.12,26.08,29.6,-174.16,-47.0,-0.92,-0.17,-1.58
-5.85,83.56,19.53,-26.64,-250.14,-66.0,-0.88,-0.04,-0.81
-7.42,20.8,31.02,39.86,-83.64,70.71,-0.94,-0.51,0.42
19.48,-16.46,41.5,23.04,16.92,51.95,0.23,0.2,0.91
34.96,-45.66,64.58,163.47,250.13,-57.0,0.13,0.07,0.88
-53.02,17.26,60.2,-51.16,122.46,-12.0,-0.77,-0.23,0.01
-5.35,59.25,58.57,-53.4,62.63,35.07,-0.95,-0.41,-0.34
7.76,65.31,33.12,-19.25,-74.49,-22.0,-0.82,-0.19,-1.15
1.14,2.96,39.52,49.97,-250.14,-28.0,-0.75,-0.29,-0.48
-8.68,-57.18,29.18,46.33,-142.05,75.2,-1.47,-0.13,-0.36
24.61,-77.1,40.43,97.76,-117.24,134.0,0.41,0.08,0.78
8.76,-66.41,38.02,-7.98,250.13,-204.0,0.28,0.16,1.03
-29.83,-1.4,38.75,4.58,162.71,-20.57,0.31,0.06,0.6
-4.59,8.99,48.87,-90.92,28.66,29.86,-0.87,-0.18,-0.67
3.36,36.18,24.74,32.96,-250.14,4.4,-0.73,-0.25,-1.14
-4.23,43.75,10.82,-33.76,-246.78,-33.0,-0.95,-0.22,-0.47
-10.01,-18.75,0.43,47.78,-90.91,94.65,-0.6,-0.17,0.89
